ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
NCLIND,1422.0,1799.0,2104.0,400.0,343.0,95.0,25.0,13.0,6.0,190.0,19.0,45.0,45.0,239.0,252.0,1121.0,953.0,2.0,148.0,145.0,14.0,7.0,132.0,141.0,41.56,40.95,3.87,3.95,0.2,0.16,868.0,6.62,1.56,-7.0,30.0,28.0,0.0,0.0,Micro/Small-Cap (₹868.0Cr) trading at deep value (PE: 6.62). High margin of safety.,Elite Quality: Earnings are clean and validated by a 1.56% hard-cash dividend.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (41.56%),HYPER-COMPOUNDER,"Both Tracks. Fired: Factory Go-Live, Smart Money Creep, Operating Leverage, Immaculate Cash Conversion, Dividend Validation"
