ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
LANDMARK,4896.0,4026.0,3288.0,1279.0,1345.0,38.0,17.0,5.0,6.0,265.0,80.0,21.0,21.0,876.0,870.0,778.0,762.0,2.0,3.0,267.0,9.0,8.0,61.0,72.0,49.8,49.76,5.05,9.82,20.78,16.51,1767.0,45.2,0.12,15.0,12.0,16.0,0.0,0.0,Micro/Small-Cap (₹1767.0Cr) trading at fair/standard multiple (PE: 45.2).,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets | Promoter holding is passable but low (49.8%),PROVEN COMPOUNDER,"Track B. Fired: Top-Line Growth, Operating Leverage, Immaculate Cash Conversion, Dividend Validation"
