ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
MANINFRA,630.0,1108.0,1263.0,146.0,153.0,211.0,313.0,20.0,27.0,129.0,10.0,81.0,75.0,64.0,36.0,61.0,49.0,0.0,0.0,-50.0,14.0,24.0,2536.0,838.0,62.46,62.43,3.8,3.92,1.93,2.03,4237.0,21.1,0.86,179.0,41.0,29.0,0.0,0.0,,,,,REJECTED,Failed Survival Gate: The Dilution Trap; Other Income exceeds Core Profit
