--- ABOUT ---
"Rupa & Company Limited is engaged in the manufacture of knitted apparel, including hosiery. The Company offers textile, leather and other apparel products."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,278",161,233,16.7

Book Value,Dividend Yield,ROCE,ROE
134,1.87,9.55,7.36

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,407,195,302,319,400,210,297,316,415,184,320,314,442
Expenses +,379,184,270,286,360,192,269,278,370,172,298,288,386
Operating Profit,27,11,32,33,40,18,29,38,46,12,22,26,55
OPM %,7%,6%,11%,10%,10%,9%,10%,12%,11%,7%,7%,8%,12%
Other Income +,5,3,4,4,1,5,4,4,4,4,6,5,3
Interest,5,5,5,5,5,5,5,6,5,5,5,5,6
Depreciation,3,3,4,4,4,4,4,4,4,4,4,4,4
Profit before tax,24,6,28,28,33,14,24,33,42,8,20,22,49
Tax %,22%,29%,26%,26%,26%,27%,24%,28%,26%,27%,26%,25%,26%
Net Profit +,19,4,21,21,24,10,18,24,31,6,14,16,36
EPS in Rs,2.38,0.53,2.58,2.61,3.05,1.32,2.32,2.99,3.85,0.69,1.82,2.04,4.55
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,973,"1,015","1,093","1,120","1,149",975,"1,313","1,475","1,143","1,217","1,239","1,259"
Expenses +,835,883,954,965,998,861,"1,055","1,207","1,054","1,099","1,108","1,144"
Operating Profit,138,132,139,155,151,114,257,269,89,118,131,115
OPM %,14%,13%,13%,14%,13%,12%,20%,18%,8%,10%,11%,9%
Other Income +,5,4,3,2,2,7,7,11,16,13,18,17
Interest,24,19,11,8,19,19,13,19,23,21,21,20
Depreciation,15,15,16,16,15,19,14,14,13,15,14,15
Profit before tax,104,102,115,134,119,84,237,247,69,95,113,98
Tax %,35%,35%,37%,36%,38%,26%,26%,22%,22%,26%,26%,26%
Net Profit +,68,66,72,86,74,62,175,192,54,70,83,72
EPS in Rs,8.57,8.29,9.09,10.84,9.33,7.78,22.04,24.12,6.76,8.77,10.47,9.12
Dividend Payout %,32%,33%,30%,28%,32%,39%,23%,12%,44%,34%,29%,33%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,320,359,431,491,537,570,722,874,904,950,"1,010","1,058"
Borrowings +,212,148,84,116,210,179,161,370,258,235,238,258
Other Liabilities +,202,166,192,284,261,234,265,325,218,253,256,290
Total Liabilities,742,681,716,899,"1,016",991,"1,156","1,577","1,388","1,446","1,512","1,614"
Fixed Assets +,137,156,169,167,182,185,193,210,233,244,241,237
CWIP,19,9,0,8,3,6,19,27,21,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,27,16
Other Assets +,587,517,546,724,832,799,944,"1,340","1,134","1,202","1,244","1,361"
Total Assets,742,681,716,899,"1,016",991,"1,156","1,577","1,388","1,446","1,512","1,614"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,54,165,98,15,-27,90,211,-116,185,156,59,45
Cash from Investing Activity +,-20,-27,-19,-17,-20,-15,-137,-34,-24,-79,-10,-39
Cash from Financing Activity +,-33,-135,-75,-3,48,-81,-72,151,-158,-68,-43,-22
Net Cash Flow,1,2,4,-5,1,-6,2,1,2,8,6,-17
Free Cash Flow,33,137,78,-2,-51,76,188,-153,158,146,51,37
CFO/OP,62%,155%,98%,39%,22%,118%,99%,-24%,225%,150%,64%,57%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,69,62,70,114,126,94,101,135,138,146,151,168
Inventory Days,287,227,230,234,281,426,233,336,293,250,283,275
Days Payable,74,65,78,116,110,123,97,127,78,88,93,105
Cash Conversion Cycle,282,224,222,232,298,398,237,345,353,308,340,338
Working Capital Days,74,69,86,104,112,142,113,134,178,154,162,166
ROCE %,25%,23%,24%,25%,20%,14%,30%,25%,8%,10%,11%,10%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%,73.28%
FIIs +,0.48%,0.55%,0.62%,0.95%,1.26%,1.08%,1.16%,1.10%,0.92%,0.78%,0.30%,0.31%
DIIs +,4.13%,4.21%,4.23%,4.19%,4.22%,4.24%,4.24%,4.19%,4.19%,4.06%,3.98%,3.78%
Public +,22.10%,21.94%,21.85%,21.57%,21.24%,21.40%,21.33%,21.42%,21.60%,21.89%,22.43%,22.63%
No. of Shareholders,"69,611","69,015","67,113","63,847","61,503","62,601","62,571","61,645","61,191","61,995","61,329","59,987"

--- CAGR BOXES ---




