--- ABOUT ---
"Incorporated in 1936, Beardsell Ltd is a manufacturer and supplier of Expanded Polystyrene products and Prefabricated Building [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
116,29.4,38.6 / 20.0,10.2

Book Value,Dividend Yield,ROCE,ROE
23.3,0.34,16.7,13.2

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,59.96,57.17,60.15,59.76,67.87,59.65,68.49,64.79,75.42,65.66,71.01,66.59,71.78
Expenses +,54.08,51.89,54.36,54.77,63.43,54.00,62.00,58.99,70.66,60.13,65.08,60.41,65.21
Operating Profit,5.88,5.28,5.79,4.99,4.44,5.65,6.49,5.80,4.76,5.53,5.93,6.18,6.57
OPM %,9.81%,9.24%,9.63%,8.35%,6.54%,9.47%,9.48%,8.95%,6.31%,8.42%,8.35%,9.28%,9.15%
Other Income +,0.07,0.23,1.12,0.77,1.49,0.13,0.44,0.31,0.35,0.40,0.58,0.23,0.74
Interest,0.98,1.05,1.16,1.02,1.28,0.97,0.95,0.94,0.76,0.77,0.88,0.95,0.57
Depreciation,1.36,1.39,1.49,2.32,2.03,1.89,1.98,1.84,1.92,1.73,1.79,1.94,1.96
Profit before tax,3.61,3.07,4.26,2.42,2.62,2.92,4.00,3.33,2.43,3.43,3.84,3.52,4.78
Tax %,10.25%,21.50%,28.17%,25.21%,63.74%,21.92%,21.00%,24.32%,23.05%,15.45%,46.61%,40.34%,8.37%
Net Profit +,3.24,2.41,3.06,1.81,0.95,2.28,3.16,2.52,1.87,2.90,2.05,2.10,4.38
EPS in Rs,0.86,0.61,0.78,0.46,0.24,0.58,0.80,0.64,0.47,0.74,0.52,0.53,1.11
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,140,159,190,168,193,161,132,186,232,245,268,275
Expenses +,133,147,172,162,184,148,121,173,214,224,245,251
Operating Profit,7,12,18,6,9,12,11,13,18,21,23,24
OPM %,5%,8%,10%,4%,5%,8%,8%,7%,8%,9%,9%,9%
Other Income +,1,2,2,4,1,2,1,2,4,4,1,2
Interest,5,6,6,6,6,7,5,5,5,5,4,3
Depreciation,4,4,5,4,4,6,6,6,6,7,8,7
Profit before tax,-0,5,10,0,-1,1,0,4,11,12,13,16
Tax %,100%,37%,43%,-171%,41%,35%,221%,28%,25%,34%,22%,27%
Net Profit +,-0,3,6,0,-1,1,-0,3,8,8,10,11
EPS in Rs,-0.03,0.85,1.49,0.10,-0.20,0.22,-0.11,0.75,2.27,2.09,2.49,2.90
Dividend Payout %,-468%,18%,13%,177%,-90%,34%,-70%,13%,4%,5%,4%,3%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,5,6,6,6,6,7,7,8,8,8
Reserves,28,31,37,36,35,35,34,43,51,63,73,84
Borrowings +,36,37,35,41,41,42,38,28,36,33,29,22
Other Liabilities +,34,43,45,43,47,43,46,49,52,57,65,63
Total Liabilities,103,115,122,125,128,125,124,128,147,161,175,177
Fixed Assets +,46,53,56,54,55,59,56,51,50,64,67,69
CWIP,3,2,1,3,2,1,1,0,9,2,0,1
Investments,0,0,0,0,1,1,0,1,1,1,1,1
Other Assets +,54,60,65,68,70,64,67,76,87,94,106,106
Total Assets,103,115,122,125,128,125,124,128,147,161,175,177

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,1,14,12,-0,13,12,12,9,15,15,19,26
Cash from Investing Activity +,-4,-11,-4,-2,-5,-2,-2,-1,-13,-13,-10,-10
