--- ABOUT ---
"Incorporated in 1964, Twamev Construction and Infrastructure Ltd is an Infrastructure Services Company [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
300,19.4,35.3,43.3

Book Value,Dividend Yield,ROCE,ROE
20.1,0.00,1.17,2.25

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,42.58,19.08,3.22,8.09,22.66,7.72,12.34,15.07,49.73,11.74,12.37,20.83,22.51
Expenses +,36.44,26.36,3.01,7.90,21.70,6.23,11.66,12.10,26.77,10.99,8.89,18.89,20.65
Operating Profit,6.14,-7.28,0.21,0.19,0.96,1.49,0.68,2.97,22.96,0.75,3.48,1.94,1.86
OPM %,14.42%,-38.16%,6.52%,2.35%,4.24%,19.30%,5.51%,19.71%,46.17%,6.39%,28.13%,9.31%,8.26%
Other Income +,11.28,0.81,0.68,1.29,-11.18,0.24,0.27,0.24,33.94,0.91,0.43,0.20,0.28
Interest,0.38,0.40,0.35,0.31,0.42,0.23,0.17,0.95,0.76,0.15,0.22,0.15,0.22
Depreciation,0.80,0.62,0.66,0.57,0.53,0.51,0.50,0.49,0.39,0.41,0.47,0.29,0.35
Profit before tax,16.24,-7.49,-0.12,0.60,-11.17,0.99,0.28,1.77,55.75,1.10,3.22,1.70,1.57
Tax %,0.00%,0.00%,0.00%,0.00%,36.35%,0.00%,0.00%,0.00%,5.20%,0.00%,0.00%,0.00%,-2.55%
Net Profit +,16.24,-7.49,-0.12,0.60,-15.23,0.99,0.28,1.77,52.85,1.10,3.22,1.70,1.61
EPS in Rs,5.65,-2.61,-0.01,0.04,-0.98,0.06,0.02,0.11,3.41,0.07,0.21,0.11,0.10
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,517.38,308.91,234.60,186.79,217.96,135.94,101.96,100.37,93.86,53.05,84.86,67.45
Expenses +,464.37,307.89,231.27,189.01,363.41,192.31,95.05,102.42,103.84,58.18,56.74,59.41
Operating Profit,53.01,1.02,3.33,-2.22,-145.45,-56.37,6.91,-2.05,-9.98,-5.13,28.12,8.04
OPM %,10.25%,0.33%,1.42%,-1.19%,-66.73%,-41.47%,6.78%,-2.04%,-10.63%,-9.67%,33.14%,11.92%
Other Income +,11.12,5.03,9.85,8.03,35.78,375.51,15.59,6.25,13.62,-9.18,34.70,1.82
Interest,96.41,74.35,90.14,62.46,71.66,4.74,1.55,1.96,2.11,1.48,2.11,0.73
Depreciation,21.47,13.75,11.74,8.43,8.17,6.08,5.20,4.49,3.94,2.37,1.83,1.52
Profit before tax,-53.75,-82.05,-88.70,-65.08,-189.50,308.32,15.75,-2.25,-2.41,-18.16,58.88,7.61
Tax %,1.95%,-2.73%,-1.71%,-70.13%,0.00%,-0.00%,0.06%,0.44%,0.00%,22.36%,4.93%,-0.53%
Net Profit +,-54.47,-79.81,-87.18,-19.44,-189.50,308.33,15.74,-2.26,-2.41,-22.22,55.98,7.65
EPS in Rs,-28.94,-42.40,-30.33,-6.76,-65.93,107.27,5.48,-0.79,-0.84,-1.43,3.61,0.49
Dividend Payout %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,18.82,18.82,28.74,28.74,28.74,28.74,28.74,28.74,28.74,15.50,15.50,15.50
Reserves,194.96,161.04,98.43,89.07,-92.27,216.27,232.01,229.75,227.33,232.05,288.10,295.90
Borrowings +,949.79,"1,044.43",983.30,"1,038.38","1,074.55",337.68,337.70,337.70,337.70,333.98,338.76,354.03
Other Liabilities +,187.09,245.90,315.86,318.74,341.77,80.59,88.36,84.18,144.86,68.84,81.27,101.77
