ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
TARSONS,423.0,392.0,296.0,120.93,107.89,14.0,30.0,28.0,28.0,118.0,23.0,11.0,11.0,393.0,339.0,733.0,536.0,159.0,233.0,118.0,5.0,7.0,361.0,385.0,47.3,47.3,0.87,2.46,0.19,0.0,1397.0,92.8,0.0,23.0,74.0,74.0,0.0,0.0,,,,,STAGNANT,Passed survival checks but failed growth thresholds.
