--- ABOUT ---
"Surya Roshni Limited incorporated in 1973 has emerged as India’s largest ERW Pipes exporter, largest GI Pipes producer, and the second largest in the lighting segment. Its focus is on developing the value-added product mix (3LPE Coated pipes, Alkyd pipes, etc.) [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,797",266,359 / 187,20.3

Book Value,Dividend Yield,ROCE,ROE
121,1.60,15.8,11.2

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,151","1,875","1,916","1,938","2,080","1,893","1,529","1,868","2,146","1,605","1,845","1,927","2,163"
Expenses +,"1,899","1,761","1,778","1,783","1,915","1,742","1,453","1,718","1,943","1,535","1,727","1,783","2,009"
Operating Profit,252,114,137,155,166,151,76,150,202,70,118,145,154
OPM %,12%,6%,7%,8%,8%,8%,5%,8%,9%,4%,6%,8%,7%
Other Income +,2,2,2,4,7,8,7,6,9,13,23,3,16
Interest,10,6,6,7,4,5,6,5,5,5,9,7,6
Depreciation,29,29,29,30,29,30,31,30,31,32,32,33,33
Profit before tax,215,81,104,121,139,123,46,121,175,46,100,107,131
Tax %,28%,27%,27%,26%,25%,25%,26%,26%,26%,26%,26%,26%,25%
Net Profit +,156,59,76,90,104,92,34,90,130,34,74,80,98
EPS in Rs,7.15,2.72,3.49,4.14,4.78,4.25,1.57,4.13,5.98,1.55,3.41,3.66,4.52
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2012,Mar 2013,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,994","3,507","2,964","3,145","5,975","5,471","5,561","7,731","7,997","7,809","7,436","7,540"
Expenses +,"2,763","3,197","2,722","2,916","5,603","5,117","5,182","7,288","7,383","7,237","6,857","7,053"
Operating Profit,231,310,243,230,372,354,379,443,614,572,579,487
OPM %,8%,9%,8%,7%,6%,6%,7%,6%,8%,7%,8%,6%
Other Income +,1,1,2,1,4,3,5,6,5,14,30,54
Interest,116,145,96,88,115,114,70,64,45,24,21,28
Depreciation,60,85,61,56,89,103,103,108,115,117,123,130
Profit before tax,56,82,87,87,172,140,211,277,459,445,465,384
Tax %,7%,6%,27%,24%,30%,27%,25%,26%,27%,26%,26%,26%
Net Profit +,52,73,67,72,121,103,158,205,336,329,347,286
EPS in Rs,2.98,4.19,3.83,4.08,5.55,4.71,7.28,9.42,15.42,15.13,15.93,13.13
Dividend Payout %,0%,24%,7%,9%,9%,11%,10%,10%,11%,16%,35%,38%

--- BALANCE SHEET ---
,Mar 2012,Mar 2013,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,44,44,44,44,54,54,54,53,54,54,109,109
Reserves,684,693,660,723,"1,097","1,185","1,314","1,494","1,810","2,112","2,356","2,525"
Borrowings +,"1,186","1,196",895,886,"1,192","1,090",732,593,418,16,16,80
Other Liabilities +,285,362,390,465,685,641,842,974,776,739,752,832
Total Liabilities,"2,200","2,295","1,990","2,118","3,029","2,971","2,941","3,115","3,057","2,922","3,234","3,545"
Fixed Assets +,"1,159","1,196",753,787,"1,089","1,061","1,029",943,912,835,841,892
CWIP,38,26,18,15,25,15,10,53,8,17,57,30
Investments,0,0,63,68,0,0,0,0,0,0,0,0
Other Assets +,"1,002","1,073","1,155","1,248","1,916","1,895","1,903","2,119","2,136","2,070","2,336","2,623"
Total Assets,"2,200","2,295","1,990","2,118","3,029","2,971","2,941","3,115","3,057","2,922","3,234","3,545"

--- CASH FLOW ---
,Mar 2012,Mar 2013,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,64,254,208,181,120,276,540,285,280,546,395,401
Cash from Investing Activity +,-194,-108,-51,-84,-105,-48,-66,-54,-33,-51,-329,-284
Cash from Financing Activity +,122,-155,-156,-105,-37,-229,-475,-231,-246,-461,-80,-92
Net Cash Flow,-7,-8,1,-8,-22,-1,-1,0,1,34,-15,25
Free Cash Flow,-131,145,157,97,15,228,474,231,247,495,254,250
CFO/OP,33%,88%,95%,88%,42%,89%,157%,79%,63%,119%,91%,107%

--- RATIOS ---
,Mar 2012,Mar 2013,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,42,47,65,63,51,46,50,42,34,34,44,45
Inventory Days,87,68,79,84,66,80,74,59,68,66,59,63
Days Payable,19,13,36,40,27,26,41,35,24,22,24,30
Cash Conversion Cycle,109,101,108,107,90,101,83,65,78,77,79,78
Working Capital Days,25,25,31,31,28,34,38,33,46,61,63,64
ROCE %,9%,11%,,11%,,11%,13%,16%,23%,21%,21%,16%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,62.96%,62.96%,62.96%,62.96%,62.96%,62.96%,62.47%,62.47%,62.47%,62.47%,62.89%,63.00%
FIIs +,4.87%,5.15%,5.26%,5.02%,4.49%,4.87%,4.53%,4.12%,4.67%,4.94%,4.75%,4.68%
DIIs +,0.45%,0.45%,0.52%,0.56%,1.00%,1.03%,1.46%,1.63%,1.69%,1.67%,2.04%,2.10%
Public +,30.63%,30.54%,30.63%,31.11%,31.27%,31.02%,31.49%,31.75%,31.15%,30.90%,30.31%,30.20%
Others +,1.09%,0.91%,0.62%,0.36%,0.29%,0.12%,0.06%,0.03%,0.02%,0.02%,0.02%,0.01%
No. of Shareholders,"41,374","43,083","47,632","53,438","59,595","55,546","61,302","66,600","62,983","63,443","65,953","66,766"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,6%
3 Years:,-2%
TTM:,1%

Compounded Profit Growth
10 Years:,16%
5 Years:,13%
3 Years:,-5%
TTM:,-17%

Stock Price CAGR
10 Years:,21%
5 Years:,15%
3 Years:,9%
1 Year:,-23%

Return on Equity
10 Years:,%
5 Years:,15%
3 Years:,14%
Last Year:,11%

