--- ABOUT ---
"Incorporated in 1965, A B M International Ltd is primarily engaged in the import of plastic raw material [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
39.0,41.5,78.2,

Book Value,Dividend Yield,ROCE,ROE
12.2,0.00,-8.50,-17.2

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,23.07,24.90,32.07,21.03,15.64,29.14,16.70,16.68,17.67,14.30,10.46,15.33,14.37
Expenses +,22.49,26.03,32.10,23.13,16.87,26.23,17.29,18.74,20.07,14.46,10.92,18.69,12.87
Operating Profit,0.58,-1.13,-0.03,-2.10,-1.23,2.91,-0.59,-2.06,-2.40,-0.16,-0.46,-3.36,1.50
OPM %,2.51%,-4.54%,-0.09%,-9.99%,-7.86%,9.99%,-3.53%,-12.35%,-13.58%,-1.12%,-4.40%,-21.92%,10.44%
Other Income +,0.61,0.13,0.14,0.13,0.09,0.11,0.11,0.11,0.18,0.12,0.12,0.11,0.13
Interest,0.00,0.08,0.06,0.17,0.24,0.06,0.02,0.10,0.03,0.04,0.06,0.08,0.10
Depreciation,0.00,0.02,0.02,0.02,-0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,-0.01
Profit before tax,1.19,-1.10,0.03,-2.16,-1.37,2.95,-0.51,-2.06,-2.25,-0.09,-0.41,-3.34,1.54
Tax %,-187.39%,0.00%,0.00%,0.00%,-84.67%,0.00%,0.00%,0.00%,-22.22%,0.00%,0.00%,0.00%,-10.39%
Net Profit +,3.42,-1.09,0.03,-2.15,-0.21,2.95,-0.51,-2.06,-1.75,-0.09,-0.41,-3.34,1.69
EPS in Rs,3.64,-1.16,0.03,-2.29,-0.22,3.14,-0.54,-2.19,-1.86,-0.10,-0.44,-3.55,1.80
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,155.95,108.90,142.10,88.61,77.37,97.71,128.62,126.99,85.37,93.62,80.19,54.46
Expenses +,156.04,108.20,141.37,88.26,79.49,99.88,117.55,125.03,95.01,98.09,82.33,56.96
Operating Profit,-0.09,0.70,0.73,0.35,-2.12,-2.17,11.07,1.96,-9.64,-4.47,-2.14,-2.50
OPM %,-0.06%,0.64%,0.51%,0.39%,-2.74%,-2.22%,8.61%,1.54%,-11.29%,-4.77%,-2.67%,-4.59%
Other Income +,1.59,0.81,0.70,0.25,0.42,0.68,0.95,0.69,1.05,0.48,0.51,0.48
Interest,0.23,0.16,0.26,0.14,0.50,0.34,0.08,0.32,0.13,0.56,0.20,0.27
Depreciation,0.21,0.20,0.24,0.23,0.19,0.79,0.07,0.06,0.05,0.04,0.03,0.02
Profit before tax,1.06,1.15,0.93,0.23,-2.39,-2.62,11.87,2.27,-8.77,-4.59,-1.86,-2.31
Tax %,37.74%,33.91%,33.33%,195.65%,-25.94%,82.44%,14.32%,38.77%,-23.83%,-25.27%,-26.88%,-6.93%
Net Profit +,1.50,3.18,0.66,-0.27,-1.79,-4.80,10.16,1.37,-6.70,-3.41,-1.36,-2.15
EPS in Rs,7.65,16.22,0.56,-0.23,-1.52,-4.08,8.64,1.46,-7.12,-3.62,-1.45,-2.29
Dividend Payout %,0.00%,1.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1.96,1.96,11.76,11.76,11.76,11.76,11.76,9.41,9.41,9.41,9.41,9.41
Reserves,15.71,18.83,8.10,7.82,5.92,1.03,11.17,15.10,8.79,5.45,4.12,2.07
Borrowings +,28.60,21.94,0.18,0.10,0.00,0.00,0.00,0.00,0.00,10.05,14.65,8.36
Other Liabilities +,4.01,5.58,18.90,12.60,8.24,15.76,7.90,2.23,16.98,14.24,8.84,3.88
Total Liabilities,50.28,48.31,38.94,32.28,25.92,28.55,30.83,26.74,35.18,39.15,37.02,23.72
Fixed Assets +,1.99,1.80,1.87,1.65,1.45,0.72,0.66,0.64,0.60,0.56,0.54,0.52
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,4.29,6.70,5.15,5.08,4.98,4.87,4.83,4.97,4.59,4.68,4.71,4.80
Other Assets +,44.00,39.81,31.92,25.55,19.49,22.96,25.34,21.13,29.99,33.91,31.77,18.40
Total Assets,50.28,48.31,38.94,32.28,25.92,28.55,30.83,26.74,35.18,39.15,37.02,23.72

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-7.12,-3.30,-4.01,0.05,-2.90,1.48,5.18,3.38,-11.73,-9.62,-1.23,3.25
Cash from Investing Activity +,0.64,0.49,-0.07,0.08,0.29,0.23,0.15,0.24,1.48,-0.12,0.06,-0.09
Cash from Financing Activity +,-0.05,0.00,0.10,-0.07,-0.10,0.12,0.00,0.00,0.00,10.05,4.60,-6.29
Net Cash Flow,-6.53,-2.81,-3.98,0.06,-2.72,1.83,5.33,3.62,-10.25,0.31,3.44,-3.13
Free Cash Flow,-7.39,-3.31,-4.29,0.05,-2.86,1.52,5.17,3.35,-11.73,-9.62,-1.24,3.25
CFO/OP,"7,422%",-413%,-501%,51%,128%,-139%,59%,233%,118%,212%,50%,-138%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,52.92,65.22,41.20,72.37,23.87,15.73,15.13,10.17,12.44,18.79,16.39,12.00
Inventory Days,0.00,0.00,8.98,0.00,34.69,39.45,14.56,3.86,52.57,53.09,44.61,16.18
Days Payable,,,34.31,,32.72,34.27,8.29,3.95,58.62,50.76,36.12,19.74
Cash Conversion Cycle,52.92,65.22,15.87,72.37,25.84,20.91,21.40,10.08,6.39,21.12,24.88,8.44
Working Capital Days,-3.32,7.51,2.54,21.30,27.55,8.33,20.35,14.46,30.23,8.85,-13.66,-17.36
ROCE %,,2.94%,3.70%,1.86%,-10.28%,-15.62%,66.35%,10.67%,-43.17%,-18.70%,-6.25%,-8.50%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%
Public +,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%
No. of Shareholders,"1,352","1,358","1,412","1,597","1,607","1,590","1,729","1,751","1,781","1,830","1,845","1,906"

--- CAGR BOXES ---




