ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
GNRL,30.53,20.05,27.4,11.2,7.32,9.89,-3.76,35.77,7.63,10.92,0.54,153.4,128.4,13.28,11.72,57.33,51.33,67.55,22.42,66.91,7.25,-0.56,-112.36,36.23,2.31,2.31,0.25,0.87,0.0,0.0,1312.0,133.0,0.0,9.49,44.95,36.23,0.0,0.0,,,,,REJECTED,Failed Survival Gate: Nano-Cap Risk (Sales ₹30.53Cr < ₹50Cr); The Dilution Trap; No Skin in the Game
