--- ABOUT ---
"Jindal Drilling & Industries, part of the Dharam Pal Jindal Group, is a leading Indian company in offshore drilling and allied services, including directional drilling and mud logging. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,681",580,694,7.87

Book Value,Dividend Yield,ROCE,ROE
628,0.17,15.4,12.5

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,103,94,142,183,198,171,172,239,245,254,238,242,263
Expenses +,73,61,98,128,195,132,141,159,158,147,145,170,185
Operating Profit,31,33,44,55,3,39,31,81,87,107,93,72,78
OPM %,30%,35%,31%,30%,1%,23%,18%,34%,36%,42%,39%,30%,30%
Other Income +,5,5,8,7,11,34,29,32,37,18,121,-77,18
Interest,3,3,4,4,2,5,4,4,3,3,2,2,2
Depreciation,16,16,16,16,16,16,16,26,31,37,38,38,38
Profit before tax,17,19,32,42,-5,51,40,82,90,85,173,-45,57
Tax %,38%,36%,32%,24%,215%,15%,13%,20%,20%,22%,24%,-27%,20%
Net Profit +,10,12,22,32,-15,44,34,66,72,66,133,-33,45
EPS in Rs,3.51,4.16,7.63,11.02,-5.18,15.13,11.89,22.76,24.71,22.81,45.73,-11.52,15.66
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,540,320,372,149,207,216,398,420,512,617,828,997
Expenses +,335,284,355,209,198,793,356,310,349,478,587,647
Operating Profit,205,36,17,-60,10,-577,42,110,163,139,241,349
OPM %,38%,11%,5%,-40%,5%,-267%,11%,26%,32%,23%,29%,35%
Other Income +,42,127,89,56,81,34,8,32,47,29,131,80
Interest,12,2,10,4,14,14,16,12,11,15,19,8
Depreciation,84,15,9,9,9,26,32,43,63,64,89,151
Profit before tax,152,146,86,-17,69,-583,2,87,136,89,263,270
Tax %,17%,12%,8%,-51%,0%,1%,416%,26%,29%,42%,18%,22%
Net Profit +,125,129,80,-8,68,-591,-6,64,97,51,216,211
EPS in Rs,43.19,44.52,27.52,-2.87,23.54,-203.82,-2.03,22.25,33.43,17.65,74.50,72.67
Dividend Payout %,1%,1%,2%,-17%,2%,-0%,-25%,2%,2%,3%,1%,1%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,"1,447","1,614","1,675","1,669","1,805","1,262","1,107","1,180","1,295","1,348","1,574","1,806"
Borrowings +,356,87,77,63,163,399,330,220,207,294,164,93
Other Liabilities +,165,189,86,78,610,121,272,276,338,384,"1,028",644
Total Liabilities,"1,982","1,905","1,853","1,824","2,592","1,796","1,723","1,691","1,854","2,041","2,780","2,557"
Fixed Assets +,745,55,68,64,53,531,502,651,602,551,"1,294","1,185"
CWIP,0,1,0,0,519,0,0,0,0,0,0,7
Investments,767,"1,100","1,094","1,052","1,181",627,414,447,495,444,606,220
Other Assets +,470,749,691,709,839,639,807,593,757,"1,045",880,"1,146"
Total Assets,"1,982","1,905","1,853","1,824","2,592","1,796","1,723","1,691","1,854","2,041","2,780","2,557"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,,-46,-61,-67,8,52,106,196,64,-44,864,178
Cash from Investing Activity +,,-40,84,86,-92,-272,60,-66,-38,-20,-726,-108
Cash from Financing Activity +,,84,-21,-19,86,222,-85,-119,-23,73,-148,-82
Net Cash Flow,,-2,2,0,2,2,80,11,3,8,-10,-13
Free Cash Flow,,-56,-68,-72,5,-451,102,4,50,-57,33,129
CFO/OP,,-78%,-263%,99%,132%,-10%,257%,173%,31%,-29%,370%,63%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,92,134,85,250,176,214,152,134,110,112,90,82
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,92,134,85,250,176,214,152,134,110,112,90,82
Working Capital Days,-71,58,117,378,153,121,-27,-17,16,64,-101,67
ROCE %,,8%,5%,-1%,4%,-31%,1%,7%,10%,7%,16%,15%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,63.40%,63.40%,63.40%,64.26%,64.26%,64.26%,64.26%,64.26%,64.24%,64.39%,66.44%,66.78%
FIIs +,0.33%,0.29%,0.27%,0.42%,0.29%,0.45%,0.64%,2.05%,2.13%,2.04%,0.85%,0.62%
DIIs +,0.00%,0.00%,0.84%,0.84%,1.05%,1.05%,1.05%,0.94%,0.49%,0.20%,0.00%,0.00%
Public +,36.28%,36.30%,35.49%,34.48%,34.40%,34.23%,34.05%,32.75%,33.14%,33.36%,32.72%,32.58%
No. of Shareholders,"18,186","17,157","18,380","18,449","20,784","21,682","21,522","29,020","32,996","33,792","34,872","41,627"

--- CAGR BOXES ---




