--- ABOUT ---
Diamond Power Infrastructure Limited is engaged in the business of manufacturing of Transmission & distribution of power products & services in India. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"11,026",209,219,69.7

Book Value,Dividend Yield,ROCE,ROE
-11.5,0.00,26.5,

Face Value
1.00

--- QUARTERLY RESULTS ---
,Dec 2017,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,105,74,75,60,134,224,250,307,334,302,438,474,696
Expenses +,117,63,64,57,116,200,237,291,320,271,392,405,618
Operating Profit,-12,11,10,3,18,24,13,16,14,31,46,69,78
OPM %,-12%,15%,14%,5%,13%,11%,5%,5%,4%,10%,10%,15%,11%
Other Income +,7,0,-1,-1,3,-0,0,0,0,0,0,1,7
Interest,1,1,2,2,1,3,4,5,1,4,10,11,14
Depreciation,24,5,5,5,5,5,5,5,5,7,7,8,8
Profit before tax,-30,6,2,-5,14,17,4,6,8,20,29,51,62
Tax %,0%,0%,0%,0%,-1%,-0%,-0%,-0%,-0%,0%,4%,2%,3%
Net Profit +,-30,6,2,-5,14,17,4,6,8,20,28,50,61
EPS in Rs,-0.11,0.10,0.04,-0.10,0.27,0.31,0.08,0.12,0.15,0.38,0.53,0.94,1.15
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Sales +,693,860,"1,521","2,004","2,563","3,153","2,778","2,235","1,131",343,"1,115","1,910"
Expenses +,604,743,"1,335","1,781","2,331","2,871","2,715","2,242","1,778",301,"1,049","1,686"
Operating Profit,90,117,185,224,232,282,63,-8,-647,43,67,224
OPM %,13%,14%,12%,11%,9%,9%,2%,-0%,-57%,12%,6%,12%
Other Income +,2,1,1,3,15,8,-15,15,125,0,1,8
Interest,22,24,27,53,92,123,177,235,191,7,13,39
Depreciation,5,7,20,25,34,36,51,58,94,20,20,31
Profit before tax,64,87,140,149,121,131,-179,-286,-808,17,34,162
Tax %,12%,29%,21%,16%,14%,15%,3%,-5%,-2%,-1%,-0%,2%
Net Profit +,56,62,110,126,104,111,-184,-273,-805,17,34,158
EPS in Rs,,,2.23,2.53,2.10,2.05,-3.42,-4.79,-2.98,0.32,0.65,3.00
Dividend Payout %,4%,9%,10%,12%,4%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Equity Capital,21,28,37,37,37,54,54,57,270,53,53,53
Reserves,198,285,509,617,716,932,790,565,385,"-1,026",-931,-657
Borrowings +,235,312,466,758,"1,215","1,357","2,018","2,207","1,606",456,463,"2,536"
Other Liabilities +,61,155,176,326,540,612,290,544,194,"2,035","2,203",471
Total Liabilities,515,781,"1,188","1,738","2,508","2,956","3,152","3,373","2,455","1,518","1,787","2,404"
Fixed Assets +,56,99,264,358,332,514,459,"1,339","1,246","1,057","1,168","1,201"
CWIP,90,107,150,208,390,445,694,133,137,198,135,152
Investments,1,1,7,7,17,19,12,17,7,0,0,0
Other Assets +,369,575,767,"1,165","1,769","1,978","1,987","1,884","1,065",263,485,"1,051"
Total Assets,515,781,"1,188","1,738","2,508","2,956","3,152","3,373","2,455","1,518","1,787","2,404"

--- CASH FLOW ---
