ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
MAANALU,42.16,0.0,0.0,7.6,10.83,0.76,0.0,6.29,0.0,2.65,0.46,3.38,0.0,1.62,0.0,11.05,0.0,0.0,0.0,5.21,0.0,0.0,84.59,0.0,55.82,58.87,0.01,0.01,1.58,1.43,763.0,1003.0,0.0,0.0,48.91,0.0,0.0,0.0,,,,,REJECTED,Failed Survival Gate: Nano-Cap Risk (Sales ₹42.16Cr < ₹50Cr)
