--- ABOUT ---
"Incorporated in 1984, Panacea Biotec Ltd is a research-based biotechnology company [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,285",536,648,

Book Value,Dividend Yield,ROCE,ROE
136,0.00,-2.44,-2.36

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,128.93,129.19,143.02,150.50,136.46,115.72,147.35,163.49,132.53,166.70,141.13,165.19,166.75
Expenses +,134.60,139.50,146.58,150.65,142.50,129.71,140.35,155.53,159.41,167.88,158.92,153.45,164.18
Operating Profit,-5.67,-10.31,-3.56,-0.15,-6.04,-13.99,7.00,7.96,-26.88,-1.18,-17.79,11.74,2.57
OPM %,-4.40%,-7.98%,-2.49%,-0.10%,-4.43%,-12.09%,4.75%,4.87%,-20.28%,-0.71%,-12.61%,7.11%,1.54%
Other Income +,34.44,33.82,6.00,8.46,13.55,6.54,7.42,6.39,36.30,16.99,9.10,5.05,5.26
Interest,1.05,1.00,0.91,0.85,0.82,0.87,0.98,0.99,1.04,0.86,2.14,1.85,1.20
Depreciation,9.51,9.48,9.31,9.11,8.81,8.73,8.68,8.98,8.42,8.39,8.34,8.45,7.88
Profit before tax,18.21,13.03,-7.78,-1.65,-2.12,-17.05,4.76,4.38,-0.04,6.56,-19.17,6.49,-1.25
Tax %,169.63%,15.73%,6.56%,33.33%,-6.13%,-6.86%,1.05%,-1.37%,"4,875.00%",39.63%,-26.92%,40.06%,-20.00%
Net Profit +,-12.68,10.98,-8.29,-2.20,-1.99,-15.88,4.71,4.44,-1.99,3.96,-14.01,3.89,-1.00
EPS in Rs,-2.07,1.79,-1.35,-0.37,-0.32,-2.58,0.78,0.74,-0.31,0.66,-2.27,0.65,0.08
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,687,653,544,593,457,544,625,661,460,559,559,640
Expenses +,643,541,505,509,591,484,548,674,558,579,584,644
Operating Profit,44,112,39,84,-134,60,77,-13,-98,-20,-25,-5
OPM %,6%,17%,7%,14%,-29%,11%,12%,-2%,-21%,-4%,-4%,-1%
Other Income +,28,70,62,8,338,-21,9,"1,687",154,62,55,36
Interest,105,127,101,101,105,174,185,181,4,4,4,6
Depreciation,67,73,68,57,54,43,46,44,39,37,35,33
Profit before tax,-99,-19,-67,-66,45,-178,-146,"1,449",13,1,-8,-7
Tax %,3%,10%,-16%,15%,17%,9%,1%,26%,363%,201%,10%,-3%
Net Profit +,-108,-21,-56,-76,38,-194,-148,"1,078",-34,-2,-9,-7
EPS in Rs,-17.38,-2.98,-8.89,-12.07,6.15,-31.69,-24.09,175.91,-5.42,-0.19,-1.37,-0.88
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,449,426,350,303,344,193,-235,871,837,836,829,829
Borrowings +,"1,111","1,105",994,941,646,742,820,34,20,21,22,24
Other Liabilities +,364,317,440,349,379,449,587,848,407,378,433,404
Total Liabilities,"1,930","1,854","1,789","1,598","1,376","1,390","1,178","1,759","1,271","1,241","1,290","1,262"
Fixed Assets +,"1,144","1,071","1,001",949,806,657,609,622,600,582,567,620
CWIP,155,161,30,40,23,24,34,17,42,102,128,100
Investments,15,9,7,7,5,6,0,5,13,40,3,10
Other Assets +,616,614,750,602,542,703,534,"1,114",615,517,592,532
Total Assets,"1,930","1,854","1,789","1,598","1,376","1,390","1,178","1,759","1,271","1,241","1,290","1,262"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
