ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
SBIN,0.0,0.0,0.0,0.0,0.0,86666.0,80523.0,0.0,0.0,0.0,315005.0,923.0,892.0,0.0,0.0,59772.0,47716.0,78.0,41.0,38097.0,0.0,0.0,0.0,0.0,55.52,55.5,11.41,10.34,26.11,27.04,955461.0,11.5,1.68,197711.0,0.0,0.0,0.0,0.0,,,,,REJECTED,Failed Survival Gate: Nano-Cap Risk (Sales ₹0.0Cr < ₹50Cr); Bankruptcy Risk (Negative Operating Profit with Debt); Market Cap exceeds 5000Cr
