,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-12,-17,-8,-12,-43,-47,-2,-104,-680,-7,-15,46
Cash from Investing Activity +,38,13,-27,5,-5,14,-9,-22,782,48,28,-85
Cash from Financing Activity +,-38,7,36,5,50,30,19,124,-82,26,-52,109
Net Cash Flow,-12,3,1,-2,2,-2,8,-2,20,66,-39,70
Free Cash Flow,-16,-17,-10,-13,-43,-49,-2,-108,-700,-20,-16,35
CFO/OP,-119%,-86%,-46%,-6%,-181%,-165%,-8%,"3,672%",-89%,32%,4%,74%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
ROE %,11%,16%,13%,25%,10%,8%,1%,2%,50%,6%,8%,4%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,68.96%,69.11%,69.11%,69.11%,69.11%,69.11%,69.11%,69.46%,69.75%,69.75%,69.75%,69.75%
FIIs +,5.31%,5.29%,4.74%,3.30%,1.25%,1.42%,1.43%,1.50%,1.63%,1.63%,1.63%,1.71%
Public +,24.85%,24.70%,25.25%,26.70%,28.74%,28.58%,28.57%,28.16%,27.74%,27.73%,27.71%,27.90%
Others +,0.89%,0.89%,0.89%,0.89%,0.89%,0.89%,0.89%,0.89%,0.89%,0.89%,0.89%,0.64%
No. of Shareholders,"8,283","7,712","9,261","8,128","8,902","12,239","11,659","10,741","10,431","10,008","9,566","9,115"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,13%
5 Years:,24%
3 Years:,-37%
TTM:,-22%

Compounded Profit Growth
10 Years:,2%
5 Years:,73%
3 Years:,-51%
TTM:,-47%

Stock Price CAGR
10 Years:,22%
5 Years:,31%
3 Years:,21%
1 Year:,2%

Return on Equity
10 Years:,12%
5 Years:,13%
3 Years:,6%
Last Year:,4%

