--- ABOUT ---
"Indo Count Industries Limited (ICIL) is engaged in the home textiles & bedding industry. The company is a manufacturer and exporter of bed sheets, bed linen and quilts. [1] It is the  largest global bed linen player."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"7,815",395,411,61.7

Book Value,Dividend Yield,ROCE,ROE
119,0.51,8.14,5.47

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,807,741,"1,009",713,"1,093",941,"1,036","1,152","1,023",959,"1,062","1,063","1,058"
Expenses +,663,616,844,609,928,796,879,"1,006",933,848,958,972,971
Operating Profit,144,125,165,104,165,145,157,146,90,111,104,91,86
OPM %,18%,17%,16%,15%,15%,15%,15%,13%,9%,12%,10%,9%,8%
Other Income +,3,5,25,14,0,9,9,16,6,9,19,11,30
Interest,7,15,18,18,20,21,30,36,36,31,32,30,44
Depreciation,16,19,20,22,22,25,25,32,34,38,39,39,43
Profit before tax,123,97,151,79,124,108,110,95,26,51,52,34,30
Tax %,23%,24%,24%,26%,26%,28%,27%,25%,18%,23%,25%,27%,20%
Net Profit +,95,74,114,58,92,78,80,71,21,39,39,24,24
EPS in Rs,4.78,3.72,5.77,2.93,4.64,3.93,4.06,3.57,1.06,1.97,1.97,1.23,1.22
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,717","2,063","2,153","1,859","1,934","2,080","2,519","2,842","3,012","3,557","4,151","4,141"
Expenses +,"1,468","1,646","1,828","1,696","1,778","1,897","2,141","2,403","2,556","2,995","3,616","3,749"
Operating Profit,249,417,325,163,156,183,379,439,455,562,535,392
OPM %,14%,20%,15%,9%,8%,9%,15%,15%,15%,16%,13%,9%
Other Income +,39,48,103,99,10,-44,32,135,30,41,38,70
Interest,65,55,42,35,36,39,28,47,62,70,123,136
Depreciation,16,30,33,33,35,43,43,41,65,83,117,159
Profit before tax,207,379,353,194,95,57,340,486,359,450,334,166
Tax %,30%,34%,34%,36%,37%,-29%,27%,26%,23%,25%,26%,24%
Net Profit +,146,251,232,125,60,73,249,359,277,338,246,127
EPS in Rs,7.38,12.74,11.76,6.39,3.05,3.74,12.70,18.17,13.97,17.06,12.42,6.40
Dividend Payout %,-0%,3%,7%,13%,20%,16%,12%,11%,14%,13%,16%,23%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,39,39,39,39,39,39,39,39,40,40,40,40
Reserves,382,591,807,917,935,947,"1,245","1,551","1,753","2,049","2,238","2,316"
Borrowings +,386,409,311,384,337,349,577,"1,319",876,956,"1,449","1,342"
Other Liabilities +,435,352,367,359,313,361,433,352,379,524,533,794
Total Liabilities,"1,242","1,392","1,524","1,699","1,625","1,696","2,296","3,262","3,048","3,569","4,260","4,492"
Fixed Assets +,388,484,533,543,574,575,561,631,"1,110","1,355","1,890","2,085"
CWIP,15,11,12,24,16,6,8,24,183,35,50,4
Investments,-0,-0,-0,0,46,0,167,2,143,133,135,190
Other Assets +,839,898,979,"1,132",988,"1,115","1,560","2,606","1,611","2,046","2,185","2,213"
Total Assets,"1,242","1,392","1,524","1,699","1,625","1,696","2,296","3,262","3,048","3,569","4,260","4,492"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,236,153,216,42,215,140,-20,-37,755,146,394,573
Cash from Investing Activity +,-103,-113,-78,-52,-101,16,-189,-258,-474,-98,-485,-217
Cash from Financing Activity +,-114,-61,-148,17,-106,-40,185,646,-574,-47,105,-349
Net Cash Flow,19,-21,-10,7,8,116,-23,352,-293,1,14,7
Free Cash Flow,151,31,128,-14,155,107,-56,-489,416,11,143,372
CFO/OP,115%,57%,93%,59%,162%,90%,15%,24%,185%,44%,92%,158%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,27,43,53,56,48,43,75,63,48,46,52,45
Inventory Days,148,159,149,206,188,168,206,288,240,275,229,241
Days Payable,96,67,61,67,51,41,67,45,57,74,46,72
Cash Conversion Cycle,79,136,141,196,185,169,214,307,231,248,236,215
Working Capital Days,15,44,73,106,91,64,89,44,61,74,58,77
ROCE %,39%,47%,36%,18%,10%,15%,23%,22%,15%,18%,14%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%,58.74%
FIIs +,9.14%,10.24%,10.66%,10.74%,10.69%,10.69%,10.35%,10.12%,9.89%,9.98%,9.86%,9.86%
DIIs +,0.02%,0.12%,0.79%,1.06%,2.16%,3.67%,4.57%,4.96%,5.15%,5.31%,6.03%,5.72%
Public +,32.10%,30.88%,29.80%,29.45%,28.40%,26.89%,26.34%,26.18%,26.22%,25.95%,25.37%,25.66%
No. of Shareholders,"61,537","61,813","67,626","73,384","69,110","77,053","74,189","73,380","77,264","78,854","76,462","77,258"

--- CAGR BOXES ---




