--- ABOUT ---
"Incorporated in 1991, Gujarat Natural Resources Ltd is in the business of Oil & Gas exploration and trading of goods [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,312",85.6,114 / 61.0,133

Book Value,Dividend Yield,ROCE,ROE
13.6,0.00,7.25,5.47

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,3.36,6.13,7.00,6.42,7.84,6.41,4.93,4.38,4.33,3.35,8.65,7.32,11.20
Expenses +,3.37,3.38,7.37,4.17,6.95,3.85,3.23,4.26,7.18,3.08,3.81,3.77,8.94
Operating Profit,-0.01,2.75,-0.37,2.25,0.89,2.56,1.70,0.12,-2.85,0.27,4.84,3.55,2.26
OPM %,-0.30%,44.86%,-5.29%,35.05%,11.35%,39.94%,34.48%,2.74%,-65.82%,8.06%,55.95%,48.50%,20.18%
Other Income +,-1.36,0.07,0.37,0.35,-0.47,0.08,0.09,0.09,2.53,3.38,1.32,2.01,2.77
Interest,1.36,0.06,0.66,0.64,1.26,0.07,0.66,1.24,1.56,0.60,0.57,0.61,-1.25
Depreciation,-1.91,1.56,2.40,1.19,2.38,1.69,1.58,1.57,0.36,1.13,1.25,1.29,2.73
Profit before tax,-0.82,1.20,-3.06,0.77,-3.22,0.88,-0.45,-2.60,-2.24,1.92,4.34,3.66,3.55
Tax %,57.32%,0.00%,-1.96%,10.39%,-13.98%,9.09%,0.00%,0.00%,-29.02%,0.00%,11.75%,16.12%,70.70%
Net Profit +,-1.28,1.20,-3.01,0.70,-2.77,0.80,-0.46,-2.59,-1.59,1.93,3.84,3.07,1.05
EPS in Rs,-0.10,0.09,-0.23,0.05,-0.22,0.06,-0.04,-0.20,-0.12,0.15,0.30,0.20,0.07
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,13.90,10.06,8.46,7.48,7.93,10.71,8.10,8.39,13.31,27.40,20.05,30.53
Expenses +,7.41,6.43,6.03,6.17,5.38,9.05,7.95,9.22,12.31,21.86,18.52,19.61
Operating Profit,6.49,3.63,2.43,1.31,2.55,1.66,0.15,-0.83,1.00,5.54,1.53,10.92
OPM %,46.69%,36.08%,28.72%,17.51%,32.16%,15.50%,1.85%,-9.89%,7.51%,20.22%,7.63%,35.77%
Other Income +,7.01,2.74,1.40,4.13,0.21,-24.62,1.07,0.60,-1.08,0.31,2.79,9.49
Interest,5.30,2.50,0.70,0.70,0.65,0.45,1.24,0.81,2.58,2.63,3.53,0.54
Depreciation,5.19,3.60,2.33,4.49,4.66,4.21,4.13,3.36,3.07,7.53,5.20,6.39
Profit before tax,3.01,0.27,0.80,0.25,-2.55,-27.62,-4.15,-4.40,-5.73,-4.31,-4.41,13.48
Tax %,0.00%,-11.11%,47.50%,36.00%,-9.02%,-0.62%,0.96%,-7.05%,8.20%,-9.98%,-14.74%,26.71%
Net Profit +,3.01,0.30,0.42,0.16,-2.33,-27.46,-4.19,-4.09,-6.20,-3.88,-3.76,9.89
EPS in Rs,0.49,0.05,0.07,0.03,-0.38,-3.05,-0.47,-0.32,-0.48,-0.30,-0.29,0.64
Dividend Payout %,12.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,38.75,38.75,38.75,38.75,38.75,56.25,56.25,80.25,80.25,80.25,128.40,153.40
Reserves,50.64,50.94,50.99,47.25,57.78,41.24,49.62,37.71,32.80,28.85,24.94,54.90
Borrowings +,15.10,19.19,19.48,43.40,22.85,17.23,24.30,20.22,35.86,40.74,11.72,13.28
Other Liabilities +,46.01,35.54,35.20,26.00,24.27,24.41,19.21,17.65,13.94,9.67,8.41,22.58
