--- ABOUT ---
"Incorporated in 1968, MSP Steel & Power Ltd manufactures and sells of iron and steel products and does generation of power [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,512",44.3,45.0 / 26.2,18.6

Book Value,Dividend Yield,ROCE,ROE
18.2,0.00,9.69,13.7

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,677,671,674,781,748,772,656,717,760,711,677,639,816
Expenses +,624,642,645,742,724,729,630,698,715,666,654,606,739
Operating Profit,54,30,29,39,25,43,27,19,45,45,23,33,77
OPM %,8%,4%,4%,5%,3%,6%,4%,3%,6%,6%,3%,5%,9%
Other Income +,10,4,10,10,18,1,0,0,2,1,-100,-1,1
Interest,26,17,20,25,25,21,22,16,23,10,10,11,17
Depreciation,13,14,14,14,13,14,13,14,13,14,14,14,14
Profit before tax,25,3,4,10,4,10,-8,-10,10,22,-100,7,48
Tax %,20%,160%,144%,52%,-227%,34%,13%,-185%,423%,17%,-26%,25%,-77%
Net Profit +,20,-2,-2,5,13,7,-10,8,-34,18,-75,5,85
EPS in Rs,0.51,-0.05,-0.04,0.12,0.34,0.18,-0.20,0.15,-0.60,0.31,-1.32,0.10,1.50
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
DIIs +,16.60%,8.96%,3.14%,3.14%,3.17%,1.91%,12.90%,16.70%,16.70%,16.70%,16.70%,16.81%
Public +,41.79%,49.43%,55.24%,55.08%,54.16%,54.65%,49.71%,47.65%,47.87%,47.87%,45.18%,42.86%
No. of Shareholders,"57,536","54,764","48,600","49,660","51,687","58,970","59,460","59,211","58,804","59,609","57,646","56,983"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,12%
5 Years:,11%
3 Years:,4%
TTM:,-2%

Compounded Profit Growth
10 Years:,11%
5 Years:,94%
3 Years:,67%
TTM:,578%

Stock Price CAGR
10 Years:,14%
5 Years:,32%
3 Years:,72%
1 Year:,64%

Return on Equity
10 Years:,-2%
5 Years:,3%
3 Years:,5%
Last Year:,14%

