--- ABOUT ---
"Lloyds Metals & Energy is into the business of manufacturing of Sponge Iron, Power generation and mining activities. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"99,399","1,766","1,889",26.7

Book Value,Dividend Yield,ROCE,ROE
246,0.06,27.3,36.6

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,876,"1,966","1,091","1,912","1,554","2,417","1,436","1,675","1,193","2,384","3,651","5,058","6,020"
Expenses +,712,"1,430",805,"1,463","1,096","1,699","1,025","1,139",932,"1,589","2,608","3,302","3,474"
Operating Profit,165,536,286,449,458,719,411,536,261,794,"1,043","1,756","2,545"
OPM %,19%,27%,26%,24%,29%,30%,29%,32%,22%,33%,29%,35%,42%
Other Income +,19,12,20,11,8,6,34,18,19,28,55,98,34
Interest,17,1,1,2,2,2,4,8,13,15,176,152,168
Depreciation,7,8,10,15,17,19,18,22,22,31,167,186,224
Profit before tax,160,540,295,444,448,704,424,524,245,777,756,"1,517","2,187"
Tax %,-68%,25%,22%,25%,38%,21%,29%,26%,17%,17%,25%,28%,30%
Net Profit +,269,403,231,332,277,557,301,389,202,642,567,"1,090","1,530"
EPS in Rs,5.33,7.99,4.58,6.56,5.48,11.03,5.76,7.44,3.86,12.26,10.87,19.24,25.22
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,681,568,690,"1,007",759,370,251,692,"3,353","6,522","6,721","17,113"
Expenses +,630,534,668,979,739,349,240,546,"2,539","4,793","4,765","10,907"
Operating Profit,51,34,22,28,21,21,11,146,814,"1,729","1,956","6,205"
OPM %,7%,6%,3%,3%,3%,6%,4%,21%,24%,26%,29%,36%
Other Income +,5,10,24,17,16,26,20,-22,"-1,124",53,54,149
Interest,8,9,7,15,8,16,17,18,65,6,27,510
Depreciation,20,17,20,26,27,18,14,18,23,49,81,607
Profit before tax,29,18,19,4,2,13,0,88,-398,"1,727","1,901","5,237"
Tax %,1%,0%,0%,0%,0%,-143%,0%,-11%,-27%,28%,23%,27%
Net Profit +,28,18,19,4,2,32,0,97,-289,"1,243","1,455","3,829"
EPS in Rs,1.28,0.80,0.84,0.17,0.09,1.41,0.01,2.64,-5.72,24.60,27.81,65.40
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,19%,0%,4%,4%,2%

--- BALANCE SHEET ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,22,22,22,22,22,23,25,37,50,51,52,56
Reserves,60,78,97,100,102,122,157,445,"1,478","2,760","6,408","13,815"
Borrowings +,66,45,38,32,26,124,155,96,4,33,"1,073","20,716"
Other Liabilities +,311,298,353,395,306,374,383,246,493,"1,094","1,377","7,063"
Total Liabilities,459,444,510,550,457,642,720,824,"2,026","3,938","8,911","41,650"
Fixed Assets +,191,161,334,317,295,374,362,400,532,"1,235","1,691","13,169"
CWIP,73,158,4,2,4,42,85,86,298,"1,268","4,267","13,946"
Investments,0,9,0,0,0,0,0,0,37,29,75,666
Other Assets +,195,116,172,231,158,226,274,338,"1,159","1,406","2,878","13,869"
Total Assets,459,444,510,550,457,642,720,824,"2,026","3,938","8,911","41,650"

--- CASH FLOW ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,109,102,51,29,16,52,-15,-78,-516,"1,701","1,207","2,921"
Cash from Investing Activity +,-82,-88,-24,-5,-6,-34,-62,-57,-612,"-1,725","-3,976","-9,474"
Cash from Financing Activity +,-20,-17,-25,-21,-15,-6,66,149,"1,143",-1,"2,808","8,633"
Net Cash Flow,7,-3,3,4,-4,12,-11,13,14,-25,39,"2,080"
Free Cash Flow,26,14,12,23,10,16,-77,-136,-905,-20,"-2,404","-7,040"
CFO/OP,214%,299%,230%,107%,78%,244%,-137%,-54%,-63%,112%,87%,66%

--- RATIOS ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,43,7,11,18,18,8,10,13,3,4,9,32
Inventory Days,33,23,34,31,17,107,208,195,182,95,196,534
Days Payable,163,158,169,127,119,77,63,18,50,162,49,535
Cash Conversion Cycle,-86,-128,-124,-79,-85,37,155,189,135,-63,156,31
Working Capital Days,-66,-120,-123,-79,-95,54,130,89,16,-10,-1,-108
ROCE %,26%,18%,13%,12%,7%,,6%,34%,81%,78%,37%,27%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,65.75%,65.75%,65.69%,65.69%,65.69%,63.48%,63.48%,63.44%,63.44%,63.05%,63.73%,61.65%
FIIs +,0.14%,0.25%,0.32%,0.68%,1.10%,1.95%,1.97%,2.10%,2.18%,2.30%,1.89%,2.26%
DIIs +,0.00%,0.02%,0.00%,0.06%,0.07%,1.26%,1.75%,1.93%,2.07%,2.10%,1.85%,1.71%
Public +,34.09%,33.98%,33.88%,33.51%,33.09%,33.28%,32.78%,32.49%,32.28%,32.53%,32.39%,34.35%
Others +,0.00%,0.00%,0.08%,0.04%,0.02%,0.03%,0.01%,0.03%,0.02%,0.02%,0.13%,0.04%
No. of Shareholders,"22,770","29,844","31,607","33,891","37,806","62,762","1,14,240","1,20,648","1,16,161","1,18,934","1,13,593","1,19,530"

--- CAGR BOXES ---




