--- ABOUT ---
"Incorporated in 1987, IL&FS Investment Managers Limited is a domestic private equity fund management company which deals in investment banking, asset management and infrastructure financing."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
268,8.55,9.88,69.6

Book Value,Dividend Yield,ROCE,ROE
6.07,5.85,4.07,1.95

Face Value
2.00

--- QUARTERLY RESULTS ---
,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,14.11,17.51,13.30,11.63,13.81,13.18,7.77,5.20,8.52,7.58,7.17,6.73,35.21
Expenses +,12.48,16.93,12.79,13.02,14.38,10.36,11.86,5.33,9.09,6.33,6.08,11.36,31.43
Operating Profit,1.63,0.58,0.51,-1.39,-0.57,2.82,-4.09,-0.13,-0.57,1.25,1.09,-4.63,3.78
OPM %,11.55%,3.31%,3.83%,-11.95%,-4.13%,21.40%,-52.64%,-2.50%,-6.69%,16.49%,15.20%,-68.80%,10.74%
Other Income +,2.18,3.39,4.91,3.21,2.95,3.42,2.19,3.45,5.22,7.45,3.87,1.84,2.67
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.04,0.05,0.04,0.05,0.08,0.08,0.07,0.06,0.06,0.05,0.04,0.04,0.05
Profit before tax,3.77,3.92,5.38,1.77,2.30,6.16,-1.97,3.26,4.59,8.65,4.92,-2.83,6.40
Tax %,39.52%,7.14%,42.38%,1.13%,3.04%,19.48%,88.83%,54.60%,19.17%,-46.47%,29.88%,3.18%,38.28%
Net Profit +,5.53,3.63,3.08,1.75,2.28,4.94,-3.72,1.59,3.70,12.68,3.53,-2.93,3.96
EPS in Rs,0.14,0.08,0.05,0.07,0.04,0.15,-0.11,0.03,0.10,0.39,0.09,-0.06,0.07
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,197.56,189.00,110.78,115.65,100.87,44.86,56.87,56.34,75.10,65.00,44.92,54.91
Expenses +,92.92,95.56,84.68,83.44,73.72,67.90,48.47,41.96,56.89,50.57,31.88,56.43
Operating Profit,104.64,93.44,26.10,32.21,27.15,-23.04,8.40,14.38,18.21,14.43,13.04,-1.52
OPM %,52.97%,49.44%,23.56%,27.85%,26.92%,-51.36%,14.77%,25.52%,24.25%,22.20%,29.03%,-2.77%
Other Income +,11.12,1.76,4.39,5.88,-25.58,3.80,1.76,1.09,3.60,1.42,1.84,10.62
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,19.25,20.43,16.61,11.51,9.41,0.61,0.31,0.21,0.19,0.25,0.25,0.19
Profit before tax,96.51,74.77,13.88,26.58,-7.84,-19.85,9.85,15.26,21.62,15.60,14.63,8.91
Tax %,24.27%,24.96%,50.72%,33.56%,74.36%,-0.86%,2.84%,14.09%,21.37%,22.76%,2.67%,47.36%
Net Profit +,73.10,56.11,6.85,17.67,-13.67,-19.68,9.57,13.12,17.00,12.05,14.25,4.78
EPS in Rs,2.33,1.79,0.20,0.49,-0.48,-0.44,0.25,0.25,0.38,0.32,0.42,0.12
Dividend Payout %,55.90%,67.20%,307.39%,123.64%,-62.73%,-135.95%,119.87%,161.26%,209.72%,217.44%,66.87%,569.52%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81
Reserves,301.73,333.86,246.08,205.09,176.95,159.59,146.90,147.92,153.61,139.58,142.31,127.95
Borrowings +,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities +,92.21,82.11,51.34,55.22,57.56,40.25,40.07,44.13,50.58,46.99,34.23,53.17
Total Liabilities,456.75,478.78,360.23,323.12,297.32,262.65,249.78,254.86,267.00,249.38,239.35,243.93
Fixed Assets +,141.77,133.67,19.88,9.56,0.96,0.53,0.42,0.28,0.39,0.47,0.40,0.30
CWIP,0.00,0.10,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,143.79,131.22,96.73,76.41,84.75,61.65,41.32,31.88,71.25,61.68,50.41,77.32
Other Assets +,171.19,213.79,243.30,237.15,211.61,200.47,208.04,222.70,195.36,187.23,188.54,166.31
Total Assets,456.75,478.78,360.23,323.12,297.32,262.65,249.78,254.86,267.00,249.38,239.35,243.93

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,98.85,92.05,28.29,-3.80,75.22,-22.59,10.74,6.43,-0.48,-6.10,-8.90,
Cash from Investing Activity +,-37.68,22.93,38.25,-12.62,-44.61,42.30,-8.24,-12.17,-29.24,29.55,20.65,
Cash from Financing Activity +,-46.14,-46.56,-41.11,-19.53,-19.71,-9.92,-18.84,-9.42,-16.09,-27.72,-21.98,
Net Cash Flow,15.03,68.41,25.43,-35.95,10.90,9.79,-16.34,-15.16,-45.81,-4.27,-10.23,
Free Cash Flow,97.84,90.56,30.46,-4.69,75.12,-22.69,10.54,6.36,-0.71,-6.43,-9.02,
CFO/OP,120%,121%,150%,28%,313%,93%,128%,61%,58%,-27%,-36%,

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,187.95,157.61,261.81,278.78,99.00,81.12,75.99,58.31,83.25,112.59,110.35,76.84
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,187.95,157.61,261.81,278.78,99.00,81.12,75.99,58.31,83.25,112.59,110.35,76.84
Working Capital Days,64.83,38.47,209.88,381.35,109.53,167.04,82.86,91.28,102.60,153.86,276.43,330.97
ROCE %,27.63%,19.47%,3.25%,8.70%,7.99%,-8.07%,4.30%,6.74%,9.24%,6.80%,6.51%,4.07%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%,50.42%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.38%,0.00%,0.02%,0.00%,0.06%,0.00%,0.04%,0.00%
Public +,49.57%,49.57%,49.59%,49.59%,49.20%,49.58%,49.56%,49.58%,49.52%,49.58%,49.53%,49.57%
No. of Shareholders,"61,106","63,987","72,906","78,249","81,257","88,929","98,672","1,02,216","1,03,328","1,03,650","1,04,087","1,02,901"

--- CAGR BOXES ---




