--- ABOUT ---
"Incorporated in 1986, Gujarat Apollo Industries Ltd manufactures different types of Mining & Road Construction and Maintenance Machinery [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
486,375,556,81.7

Book Value,Dividend Yield,ROCE,ROE
391,0.53,1.82,1.19

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,18.28,13.21,17.18,13.68,13.00,8.53,9.83,6.23,16.95,11.08,12.89,16.17,12.84
Expenses +,20.53,13.43,18.14,13.30,15.19,10.61,11.00,8.13,25.51,13.42,15.23,20.09,15.00
Operating Profit,-2.25,-0.22,-0.96,0.38,-2.19,-2.08,-1.17,-1.90,-8.56,-2.34,-2.34,-3.92,-2.16
OPM %,-12.31%,-1.67%,-5.59%,2.78%,-16.85%,-24.38%,-11.90%,-30.50%,-50.50%,-21.12%,-18.15%,-24.24%,-16.82%
Other Income +,5.18,5.37,7.60,6.03,4.45,8.32,8.15,6.47,5.74,6.54,7.74,6.70,5.28
Interest,0.59,0.66,0.52,0.55,0.32,0.41,0.74,1.01,1.53,1.10,0.95,1.09,0.46
Depreciation,1.27,1.22,1.22,1.23,1.15,1.15,1.19,1.17,1.63,1.42,1.46,1.41,1.34
Profit before tax,1.07,3.27,4.90,4.63,0.79,4.68,5.05,2.39,-5.98,1.68,2.99,0.28,1.32
Tax %,-356.07%,4.89%,2.86%,2.59%,235.44%,9.62%,11.49%,4.18%,59.36%,23.81%,36.79%,17.86%,-32.58%
Net Profit +,-0.67,3.24,5.21,4.42,-1.81,3.98,4.79,2.33,-8.76,1.15,2.34,0.63,1.83
EPS in Rs,-0.57,2.75,4.42,3.75,-1.53,3.37,4.06,1.97,-7.42,0.97,1.98,0.49,1.41
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,80.86,81.59,67.57,68.44,30.05,26.49,55.03,55.63,71.84,56.74,41.46,52.98
Expenses +,87.46,90.18,84.03,77.70,36.70,33.27,66.03,59.31,76.95,58.65,55.16,63.74
Operating Profit,-6.60,-8.59,-16.46,-9.26,-6.65,-6.78,-11.00,-3.68,-5.11,-1.91,-13.70,-10.76
OPM %,-8.16%,-10.53%,-24.36%,-13.53%,-22.13%,-25.59%,-19.99%,-6.62%,-7.11%,-3.37%,-33.04%,-20.31%
Other Income +,23.69,24.78,38.83,45.08,18.81,27.04,98.51,24.95,24.09,22.36,28.68,26.26
Interest,11.17,10.30,5.96,1.75,1.24,1.27,2.04,2.48,2.38,2.04,3.69,3.60
Depreciation,3.98,3.30,2.69,2.70,2.57,2.49,3.44,5.02,5.10,4.82,5.14,5.62
Profit before tax,1.94,2.59,13.72,31.37,8.35,16.50,82.03,13.77,11.50,13.59,6.15,6.28
Tax %,151.55%,-637.84%,-6.34%,23.49%,13.77%,17.64%,45.62%,40.60%,-8.43%,16.70%,76.10%,17.83%
Net Profit +,-1.00,19.10,31.29,31.49,19.15,13.58,44.60,8.18,12.47,11.33,1.47,5.95
EPS in Rs,-0.66,13.98,22.91,24.87,15.12,10.73,35.22,6.93,10.57,9.60,1.25,4.59
Dividend Payout %,-379.00%,17.88%,10.91%,12.06%,19.83%,27.97%,5.68%,28.85%,18.93%,20.83%,160.54%,43.60%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,15.16,13.66,13.66,12.66,12.66,12.66,12.66,11.80,11.80,11.80,11.80,12.97
Reserves,337.74,413.01,472.97,457.17,463.97,480.55,520.60,511.69,466.90,470.69,478.97,494.00
Borrowings +,116.50,116.82,39.20,10.02,17.21,14.10,65.30,17.89,25.50,21.67,50.09,40.86
Other Liabilities +,20.49,21.86,12.98,7.02,10.13,10.00,15.84,28.41,14.44,16.26,13.75,16.60
Total Liabilities,489.89,565.35,538.81,486.87,503.97,517.31,614.40,569.79,518.64,520.42,554.61,564.43
Fixed Assets +,49.92,54.82,45.31,43.12,40.37,38.94,115.37,113.86,108.40,109.53,127.98,127.40
CWIP,5.97,0.02,0.00,0.22,0.00,0.00,0.50,0.54,5.17,4.32,2.60,8.70
Investments,180.41,286.43,268.89,203.04,211.04,219.47,113.39,116.27,59.71,56.24,60.49,57.66
Other Assets +,253.59,224.08,224.61,240.49,252.56,258.90,385.14,339.12,345.36,350.33,363.54,370.67
Total Assets,489.89,565.35,538.81,486.87,503.97,517.31,614.40,569.79,518.64,520.42,554.61,564.43

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-36.42,16.02,-2.11,-40.03,-8.15,10.50,-63.27,-14.46,-69.55,7.40,-15.57,-38.78
Cash from Investing Activity +,34.59,10.21,86.68,92.36,10.57,1.93,20.43,92.42,68.75,3.39,-13.19,31.22
Cash from Financing Activity +,-8.68,-35.34,-79.40,-48.51,-5.51,-12.74,42.84,-77.74,0.55,-10.58,28.57,8.09
Net Cash Flow,-10.51,-9.10,5.16,3.82,-3.09,-0.31,0.00,0.22,-0.25,0.20,-0.19,0.53
Free Cash Flow,-28.72,12.88,2.39,-41.37,-8.47,9.41,-143.66,-17.98,-67.87,9.48,-14.05,-49.88
CFO/OP,223%,-196%,-1%,384%,93%,-191%,235%,282%,"1,288%",-242%,98%,395%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,41.62,42.63,49.43,39.25,127.90,62.97,71.10,99.07,135.66,158.57,169.29,125.94
Inventory Days,175.03,173.89,196.49,156.94,307.40,372.42,132.04,388.71,198.15,199.59,281.85,322.33
Days Payable,44.46,36.20,57.99,18.83,88.37,70.57,45.52,112.75,45.72,51.56,70.52,75.03
Cash Conversion Cycle,172.19,180.32,187.92,177.37,346.93,364.82,157.62,375.04,288.08,306.61,380.63,373.24
Working Capital Days,413.30,157.16,613.65,817.09,"1,794.51","2,185.73",751.69,"1,180.75","1,454.31","1,134.11","1,410.52","1,232.79"
ROCE %,2.80%,1.96%,0.79%,3.35%,2.65%,3.56%,2.19%,2.69%,2.38%,3.32%,1.31%,1.82%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,55.70%,55.70%,54.86%,54.79%,54.64%,51.99%,51.99%,51.99%,51.99%,51.99%,47.30%,47.30%
FIIs +,0.00%,0.00%,0.00%,0.09%,0.01%,0.03%,0.01%,0.01%,0.14%,0.00%,0.05%,0.18%
Public +,44.31%,44.30%,45.14%,45.11%,45.34%,47.98%,48.00%,48.01%,47.88%,48.02%,52.64%,52.52%
No. of Shareholders,"7,099","6,787","7,138","10,698","10,259","10,246","9,945","9,779","9,193","9,885","9,533","9,315"

--- CAGR BOXES ---




