Investments,0.20,0.20,0.20,0.20,0.20,0.20,0.03,0.03,0.03,0.00,0.00,0.20
Other Assets +,51.99,56.21,63.96,73.41,80.49,81.22,85.07,54.28,42.66,39.74,121.25,113.00
Total Assets,198.16,198.59,205.05,210.75,217.86,215.45,201.76,185.63,175.05,178.30,145.59,138.49

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,7.50,-8.11,-7.44,10.56,1.79,-1.08,4.21,-4.76,-3.28,-9.86,2.54,11.81
Cash from Investing Activity +,-1.76,6.59,-0.26,-1.78,-3.18,-0.10,0.14,-1.63,-0.08,-6.18,-0.46,-0.05
Cash from Financing Activity +,-5.86,1.49,7.71,-7.15,-0.19,1.14,-4.22,6.69,7.30,13.31,-2.74,-12.53
Net Cash Flow,-0.11,-0.04,0.01,1.63,-1.59,-0.03,0.13,0.30,3.94,-2.74,-0.65,-0.76
Free Cash Flow,5.74,-1.52,-7.70,8.78,0.28,-1.20,4.29,-6.46,-3.36,-10.84,2.18,11.76
CFO/OP,155%,-934%,585%,-96%,44%,-19%,-163%,179%,8%,254%,-14%,109%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,84.73,150.16,300.32,172.06,112.05,180.12,"4,700.00","2,490.59",0.00,0.00,0.32,0.00
Inventory Days,,,,,,,,,222.45,,"2,345.50",
Days Payable,,,,,,,,,88.40,,16.99,
Cash Conversion Cycle,84.73,150.16,300.32,172.06,112.05,180.12,"4,700.00","2,490.59",134.05,0.00,"2,328.82",0.00
Working Capital Days,191.96,290.41,741.70,769.47,496.29,889.94,"35,145.00","16,958.19","4,681.12","-44,513.41","1,274.34",585.95
ROCE %,1.78%,2.09%,2.29%,1.06%,2.04%,0.69%,0.67%,-1.57%,-22.03%,-2.58%,-19.91%,14.45%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,67.60%,67.60%,67.60%,67.43%,67.43%,67.43%,67.43%,67.43%,67.43%,67.43%,67.43%,67.49%
Public +,32.38%,32.39%,32.40%,32.58%,32.56%,32.57%,32.56%,32.58%,32.57%,32.57%,32.57%,32.52%
No. of Shareholders,"11,756","11,542","12,004","12,683","12,342","12,161","12,364","12,274","13,398","12,953","12,788","12,497"

--- CAGR BOXES ---




