ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
SUNTECK,1124.0,853.0,565.0,339.0,344.0,202.0,150.0,27.0,22.0,305.0,67.0,15.0,15.0,774.0,387.0,639.0,497.0,0.0,34.0,-432.0,8.0,6.0,5090.0,14577.0,63.14,63.3,20.58,19.7,5.61,5.99,4789.0,23.4,0.46,45.0,37.0,50.0,0.0,0.0,Micro/Small-Cap (₹4789.0Cr) trading at fair/standard multiple (PE: 23.4).,Elite Quality: Earnings are clean and validated by a 0.46% hard-cash dividend.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow",HYPER-COMPOUNDER,"Both Tracks. Fired: Working Capital Squeeze, Margin Turnaround, Smart Money Creep, Top-Line Growth, Operating Leverage, Dividend Validation"
