--- ABOUT ---
"Incorporated in 1981, BLB Ltd does trading and investment in Shares and Securities [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
85.2,16.1,22.5,2.56

Book Value,Dividend Yield,ROCE,ROE
24.6,0.00,40.2,29.3

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2025,Dec 2025,Mar 2026
Sales +,58.91,277.28,71.61
Expenses +,62.55,265.45,64.20
Operating Profit,-3.64,11.83,7.41
OPM %,-6.18%,4.27%,10.35%
Other Income +,-0.01,0.01,-0.21
Interest,0.30,0.34,0.41
Depreciation,0.02,0.04,0.05
Profit before tax,-3.97,11.46,6.74
Tax %,-23.93%,25.22%,36.05%
Net Profit +,-3.02,8.57,4.31
EPS in Rs,-0.57,1.62,0.82
Raw PDF,,,

--- ANNUAL RESULTS ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Sales +,"1,771","2,522",753,301,289,346,583,290,465,518,539,744
Expenses +,"1,781","2,482",786,283,289,346,577,283,457,518,533,700
Operating Profit,-10,40,-33,17,-0,0,6,7,8,0,6,44
OPM %,-1%,2%,-4%,6%,-0%,0%,1%,3%,2%,0%,1%,6%
Other Income +,3,3,10,-21,1,0,0,0,-0,-0,0,2
Interest,1,2,6,1,2,3,3,5,6,5,1,1
Depreciation,5,3,2,1,1,1,1,1,1,0,0,0
Profit before tax,-13,38,-31,-6,-2,-3,2,2,1,-6,5,45
Tax %,-23%,37%,-40%,-28%,-37%,-26%,9%,15%,-5%,-8%,27%,25%
Net Profit +,-10,24,-18,-4,-2,-2,2,2,1,-5,4,33
EPS in Rs,-1.97,4.52,-3.48,-0.82,-0.29,-0.39,0.37,0.30,0.24,-0.99,0.73,6.30
Dividend Payout %,-5%,4%,-3%,-12%,-35%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,116,139,120,115,113,111,99,99,90,84,92,125
Borrowings +,22,42,8,18,50,48,46,50,83,13,0,0
Other Liabilities +,21,34,15,4,12,4,6,2,9,2,1,3
Total Liabilities,164,220,148,142,180,169,156,157,186,104,98,133
Fixed Assets +,14,8,5,4,10,7,11,12,25,19,4,5
CWIP,0,0,0,0,6,10,6,8,6,5,0,0
Investments,3,11,10,10,6,7,7,6,1,8,11,11
Other Assets +,147,200,134,129,158,146,132,131,154,72,83,118
Total Assets,164,220,148,142,180,169,156,157,186,104,98,133

--- CASH FLOW ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Cash from Operating Activity +,-40,-2,-29,-26,-7,4,7,7,-45,69,-1,15
Cash from Investing Activity +,16,8,17,1,-9,-1,7,-5,14,9,-8,-8
Cash from Financing Activity +,20,15,-38,8,30,-5,-3,3,27,-75,0,-0
Net Cash Flow,-4,21,-49,-17,14,-2,11,5,-5,3,-9,7
Free Cash Flow,-44,-2,-28,-26,-20,3,5,4,-50,74,-2,14
CFO/OP,372%,10%,74%,-146%,"1,751%","6,060%",145%,71%,-552%,"29,883%",15%,58%

--- RATIOS ---
,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Debtor Days,2,1,8,14,23,19,10,12,13,6,0,0
Inventory Days,10,8,13,56,64,32,12,18,51,13,13,10
Days Payable,2,2,1,2,8,1,2,2,7,1,0,0
Cash Conversion Cycle,10,7,20,68,78,49,20,27,57,19,13,10
Working Capital Days,12,12,20,50,18,7,2,-4,27,13,41,22
ROCE %,-9%,26%,-18%,-3%,-0%,-0%,3%,4%,5%,0%,,40%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.53%,45.35%,36.84%,36.84%,36.84%,36.84%,36.84%,41.00%,41.00%,41.00%,41.00%,45.77%
FIIs +,8.65%,4.88%,4.87%,1.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.04%
Public +,39.81%,49.76%,58.29%,61.78%,63.16%,63.16%,63.16%,59.00%,59.00%,58.89%,59.00%,54.19%
No. of Shareholders,"9,422","10,159","10,446","13,075","14,267","13,537","14,229","14,267","13,947","13,766","14,114","14,503"

--- CAGR BOXES ---




