ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
CNL,2705.0,1783.0,1721.0,741.0,914.0,70.0,53.0,3.0,3.0,91.0,21.0,15.0,15.0,324.0,72.0,12.0,8.0,0.0,2.0,-273.0,19.0,21.0,75.0,42.0,56.62,56.62,0.22,0.22,1.08,1.04,1131.0,16.1,0.07,13.0,76.0,49.0,0.0,0.0,Micro/Small-Cap (₹1131.0Cr) trading at deep value (PE: 16.1). High margin of safety.,Elite Quality: Earnings are clean and validated by a 0.07% hard-cash dividend.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow",EARLY INFLECTION,"Track A. Fired: Factory Go-Live, Smart Money Creep"
