--- ABOUT ---
"Incorporated in 1964, AMJ Land Holdings Ltd is in the business of real estate development, leasing of real estate, wind power and investments [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
160,39.0,67.3,10.8

Book Value,Dividend Yield,ROCE,ROE
52.1,0.51,10.1,6.71

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,13.43,10.39,17.01,20.99,8.06,25.69,11.10,15.36,25.55,14.27,11.06,11.82,15.36
Expenses +,10.50,6.92,12.61,20.37,2.61,20.32,7.23,13.01,9.96,10.29,8.09,11.26,8.51
Operating Profit,2.93,3.47,4.40,0.62,5.45,5.37,3.87,2.35,15.59,3.98,2.97,0.56,6.85
OPM %,21.82%,33.40%,25.87%,2.95%,67.62%,20.90%,34.86%,15.30%,61.02%,27.89%,26.85%,4.74%,44.60%
Other Income +,0.65,1.13,1.53,1.26,0.25,1.66,2.47,1.92,1.85,1.93,4.19,1.92,1.75
Interest,0.32,0.41,0.45,0.45,0.45,0.42,0.29,0.22,0.00,0.00,0.00,0.00,0.00
Depreciation,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
Profit before tax,2.78,3.72,5.01,0.96,4.78,6.14,5.58,3.58,16.97,5.44,6.69,2.01,8.13
Tax %,40.29%,32.80%,28.74%,37.50%,-2.09%,32.90%,29.21%,33.52%,35.30%,33.64%,26.31%,32.84%,33.33%
Net Profit +,1.66,2.50,3.57,0.59,4.87,4.12,3.95,2.37,10.98,3.61,4.94,1.36,5.42
EPS in Rs,0.38,0.59,0.84,0.14,1.14,0.96,0.93,0.55,2.54,0.85,1.18,0.32,1.26
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,333,34,25,27,21,17,11,29,35,56,78,53
Expenses +,299,23,20,24,15,16,10,23,27,43,51,38
Operating Profit,34,11,6,4,5,1,1,6,9,14,27,14
OPM %,10%,32%,22%,14%,26%,4%,9%,20%,25%,25%,35%,27%
Other Income +,10,4,3,3,3,12,7,8,5,4,8,10
Interest,12,2,0,0,0,0,0,0,1,2,1,0
Depreciation,5,2,2,2,2,2,2,2,2,2,2,2
Profit before tax,26,11,7,5,7,11,6,12,11,14,32,22
Tax %,23%,36%,-5%,28%,35%,11%,32%,25%,33%,20%,34%,31%
Net Profit +,21,7,7,3,4,10,4,9,7,12,21,15
EPS in Rs,5.06,1.76,1.67,0.81,1.07,2.39,1.08,2.16,1.66,2.71,4.99,3.61
Dividend Payout %,6%,11%,12%,25%,28%,8%,19%,9%,12%,7%,4%,6%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,177,79,92,94,93,94,106,133,137,171,219,205
Borrowings +,115,16,10,8,3,11,11,7,5,15,0,0
Other Liabilities +,99,21,23,17,12,12,8,29,30,36,42,37
Total Liabilities,398,124,134,127,116,124,134,177,180,230,269,250
Fixed Assets +,109,33,35,34,32,31,29,30,29,27,26,24
CWIP,65,0,1,2,2,2,2,0,0,0,0,0
Investments,14,11,23,26,15,23,37,55,67,118,163,181
Other Assets +,211,79,74,65,67,68,65,93,84,84,80,45
Total Assets,398,124,134,127,116,124,134,177,180,230,269,250

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,8,2,8,3,10,-10,4,10,-6,24,38,8
Cash from Investing Activity +,-10,-1,-4,0,-5,8,-3,4,-1,-21,-5,-34
Cash from Financing Activity +,-2,-5,-3,-4,-5,5,-4,-5,-4,7,-18,-1
