--- ABOUT ---
"NBCC (India) Limited is a Government of India Navratna Enterprise under the Ministry of Housing and Urban Affairs. The Co. operates in three major segments - Project Management Consultancy, Engineering Procurement & Construction, and Real Estate. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"30,092",111,126,45.5

Book Value,Dividend Yield,ROCE,ROE
11.2,0.60,31.0,24.1

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,813","1,918","2,059","2,424","3,996","2,143","2,446","2,809","4,644","2,391","2,914","3,022","4,560"
Expenses +,"2,709","1,861","1,963","2,306","3,753","2,051","2,346","2,665","4,353","2,281","2,809","2,909","4,273"
Operating Profit,104,57,96,117,243,92,100,144,291,110,104,114,287
OPM %,4%,3%,5%,5%,6%,4%,4%,5%,6%,5%,4%,4%,6%
Other Income +,48,48,11,36,-44,54,67,54,-39,74,103,152,59
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,2,1,1,1,1,1,1,2,3,3,3,3,4
Profit before tax,151,104,105,152,198,144,166,196,249,181,205,263,342
Tax %,25%,25%,22%,25%,28%,25%,25%,27%,27%,26%,23%,25%,26%
Net Profit +,114,77,82,114,141,107,125,142,183,135,157,197,254
EPS in Rs,0.40,0.28,0.29,0.41,0.50,0.39,0.45,0.51,0.65,0.49,0.57,0.71,0.89
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"4,394","5,826","7,425","8,447","9,943","8,087","6,953","7,691","8,876","10,407","12,039","12,889"
Expenses +,"4,105","5,510","7,017","7,992","9,574","7,982","6,821","7,483","8,532","9,890","11,409","12,272"
Operating Profit,289,317,408,455,369,105,133,207,345,517,629,617
OPM %,7%,5%,5%,5%,4%,1%,2%,3%,4%,5%,5%,5%
Other Income +,147,98,84,163,207,207,180,121,38,51,138,388
Interest,41,3,31,28,3,8,15,9,6,4,5,0
Depreciation,2,2,5,6,4,6,6,5,5,5,7,13
Profit before tax,393,409,454,584,569,297,292,315,372,559,755,991
Tax %,29%,29%,28%,32%,31%,66%,18%,24%,25%,26%,26%,25%
Net Profit +,278,289,326,396,392,100,240,238,278,414,557,742
EPS in Rs,1.03,1.07,1.31,1.40,1.39,0.29,0.84,0.83,0.99,1.49,2.00,2.67
Dividend Payout %,24%,41%,41%,26%,31%,31%,37%,40%,36%,28%,33%,38%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,120,120,180,180,180,180,180,180,180,180,270,270
Reserves,"1,218","1,421","1,514","1,886","1,328","1,270","1,463","1,588","1,764","2,046","2,209","2,747"
Borrowings +,0,12,6,0,0,0,1,0,0,1,0,0
Other Liabilities +,"3,426","3,906","6,366","10,202","11,592","11,080","11,778","11,715","10,968","10,513","11,208","13,256"
Total Liabilities,"4,764","5,459","8,066","12,269","13,101","12,531","13,422","13,483","12,913","12,739","13,688","16,274"
Fixed Assets +,26,62,123,129,182,165,159,175,182,185,531,614
CWIP,0,0,0,0,0,0,16,2,4,12,4,38
Investments,146,236,74,28,42,28,20,18,21,276,265,19
Other Assets +,"4,592","5,161","7,868","12,111","12,876","12,337","13,227","13,287","12,705","12,266","12,887","15,603"
Total Assets,"4,764","5,459","8,066","12,269","13,101","12,531","13,422","13,483","12,913","12,739","13,688","16,274"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-155,176,605,907,638,113,456,80,-374,-6,657,439
Cash from Investing Activity +,-2,-36,282,-474,-209,88,151,33,272,-184,573,250
Cash from Financing Activity +,-70,-84,-502,-247,-150,-160,-41,-95,-90,-103,-269,-201
Net Cash Flow,-227,56,385,185,279,41,567,19,-192,-293,961,489
Free Cash Flow,-161,152,591,902,633,130,454,74,-385,-50,338,402
CFO/OP,-37%,80%,168%,228%,208%,135%,356%,44%,-105%,1%,107%,85%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,142,115,126,115,90,84,109,96,82,102,93,144
Inventory Days,,,,,,,,,,,,38
Days Payable,,,,,,,,,,,,200
Cash Conversion Cycle,142,115,126,115,90,84,109,96,82,102,93,-18
Working Capital Days,7,-1,-30,-122,-149,-235,-285,-241,-190,-123,-122,-120
ROCE %,35%,28%,32%,29%,30%,18%,18%,21%,27%,32%,33%,31%

--- SHAREHOLDING PATTERN ---
