--- ABOUT ---
"Incorporated in 1989, Kohinoor Foods Ltd does milling, processing and selling of rice, and trading of food products and other agri-commodities [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
95.8,25.8,38.5 / 19.0,

Book Value,Dividend Yield,ROCE,ROE
-25.3,0.00,-1.08,

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,16,26,22,23,24,24,23,19,20,16,48,55,28
Expenses +,13,21,20,18,22,21,20,22,20,17,49,57,32
Operating Profit,3,5,2,6,2,3,4,-2,-0,-0,-1,-1,-4
OPM %,20%,19%,11%,25%,7%,14%,16%,-13%,-2%,-2%,-2%,-2%,-15%
Other Income +,-0,0,0,-0,1,0,1,1,387,1,2,8,96
Interest,3,4,4,4,5,4,4,5,4,1,1,9,-5
Depreciation,2,1,2,2,2,1,2,2,2,1,1,1,1
Profit before tax,-2,-1,-4,-0,-4,-2,-0,-8,381,-2,-1,-4,96
Tax %,-34%,0%,0%,0%,-114%,0%,0%,0%,2%,0%,0%,0%,9%
Net Profit +,-1,-1,-4,-0,1,-2,-0,-8,376,-2,-1,-4,88
EPS in Rs,-0.38,-0.28,-0.97,-0.12,0.15,-0.67,-0.02,-2.24,101.33,-0.55,-0.19,-1.14,23.64
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,335","1,300","1,155","1,018",601,215,265,98,82,95,86,148
Expenses +,"1,332","1,183","1,214",996,787,215,239,101,71,80,82,154
Operating Profit,3,118,-59,22,-186,-1,27,-2,11,15,4,-7
OPM %,0%,9%,-5%,2%,-31%,-0%,10%,-2%,14%,16%,5%,-5%
Other Income +,4,-21,3,3,-84,-157,13,5,8,1,389,107
Interest,105,104,98,88,27,7,5,1,18,18,17,6
Depreciation,20,15,20,17,15,12,10,8,7,6,6,6
Profit before tax,-119,-22,-174,-80,-312,-177,25,-6,-5,-9,371,89
Tax %,-21%,7%,-41%,1%,34%,4%,2%,14%,-15%,-49%,2%,9%
Net Profit +,-94,-24,-102,-80,-417,-184,24,-6,-4,-5,365,81
EPS in Rs,-26.79,-6.79,-29.03,-22.80,-112.59,-49.56,6.54,-1.70,-1.12,-1.23,98.39,21.76
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,35,35,35,35,37,37,37,37,37,37,37,37
Reserves,338,312,46,-33,-384,-571,-546,-550,-555,-559,-201,-131
Borrowings +,918,976,946,838,764,791,794,710,707,701,277,147
Other Liabilities +,333,153,181,225,104,88,71,18,23,47,96,39
Total Liabilities,"1,624","1,476","1,208","1,065",521,345,356,215,213,226,209,92
Fixed Assets +,124,126,257,261,246,190,179,165,159,158,154,43
CWIP,1,0,3,0,0,0,0,0,0,0,0,0
Investments,44,43,10,0,0,0,0,0,0,0,0,0
Other Assets +,"1,456","1,307",938,804,275,155,177,50,54,68,55,49
Total Assets,"1,624","1,476","1,208","1,065",521,345,356,215,213,226,209,92

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,144,36,123,185,61,-63,-2,79,22,28,439,-65
Cash from Investing Activity +,-2,-3,7,0,8,44,-0,5,-0,-5,2,200
Cash from Financing Activity +,-142,-43,-120,-197,-77,20,-1,-84,-21,-25,-440,-135
Net Cash Flow,-0,-10,9,-11,-8,1,-3,-0,0,-1,1,-0
Free Cash Flow,140,19,129,175,69,-19,-2,85,21,23,440,134
CFO/OP,"4,728%",31%,-210%,855%,-32%,"8,432%",-6%,"-3,895%",189%,191%,"10,652%",901%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,42,35,32,129,155,116,42,55,55,75,79
Inventory Days,376,391,240,245,13,64,73,40,88,121,77,22
Days Payable,19,35,44,75,36,122,62,47,92,171,116,104
Cash Conversion Cycle,404,398,231,202,105,97,127,35,51,6,36,-3
Working Capital Days,40,37,-95,-130,-355,"-1,213",-949,"-2,538","-2,762","-2,445","-1,077",-90
ROCE %,-1%,8%,-6%,1%,-32%,-4%,8%,-2%,3%,5%,-0%,-1%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%,37.67%
FIIs +,0.00%,0.00%,0.01%,0.00%,0.13%,0.05%,0.05%,0.01%,0.00%,0.01%,0.11%,0.03%
Public +,62.32%,62.32%,62.31%,62.32%,62.18%,62.27%,62.28%,62.31%,62.30%,62.31%,62.21%,62.28%
No. of Shareholders,"53,296","52,424","53,654","53,383","51,159","53,296","53,428","52,645","51,600","50,705","49,845","48,981"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,-20%
5 Years:,-11%
3 Years:,21%
TTM:,71%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,11%
TTM:,59%

Stock Price CAGR
10 Years:,-10%
5 Years:,28%
3 Years:,-12%
1 Year:,-26%

Return on Equity
10 Years:,%
5 Years:,%
3 Years:,%
Last Year:,%

