--- ABOUT ---
"Incorporated in 1981, Coastal Corporation Ltd is engaged in processing and export of sea food [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
347,51.8,67.4 / 29.7,13.0

Book Value,Dividend Yield,ROCE,ROE
42.4,0.42,9.63,9.76

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,73.03,100.58,111.36,107.00,116.62,132.81,154.77,183.55,157.08,183.66,159.68,302.65,324.67
Expenses +,78.47,90.77,100.88,97.65,118.01,123.29,147.23,174.56,152.60,167.57,148.54,285.53,308.52
Operating Profit,-5.44,9.81,10.48,9.35,-1.39,9.52,7.54,8.99,4.48,16.09,11.14,17.12,16.15
OPM %,-7.45%,9.75%,9.41%,8.74%,-1.19%,7.17%,4.87%,4.90%,2.85%,8.76%,6.98%,5.66%,4.97%
Other Income +,0.66,1.07,2.27,1.70,2.05,1.93,1.80,2.94,4.43,1.48,5.84,5.49,11.81
Interest,3.56,3.06,3.74,3.85,4.68,4.12,5.02,6.93,5.63,6.42,7.07,9.99,10.95
Depreciation,3.05,2.98,3.03,3.04,3.04,3.03,3.08,3.08,3.23,3.48,3.07,5.21,4.07
Profit before tax,-11.39,4.84,5.98,4.16,-7.06,4.30,1.24,1.92,0.05,7.67,6.84,7.41,12.94
Tax %,-18.96%,32.23%,25.25%,29.33%,-12.32%,29.30%,58.87%,-1.56%,"2,160.00%",24.90%,46.35%,4.32%,23.57%
Net Profit +,-9.23,3.28,4.48,2.94,-6.19,3.05,0.51,1.95,-1.03,5.76,3.67,7.09,9.90
EPS in Rs,-1.37,0.49,0.67,0.44,-0.92,0.46,0.08,0.29,-0.15,0.86,0.55,1.06,1.48
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,278,335,489,613,601,604,473,491,353,436,628,971
Expenses +,251,314,460,566,542,564,448,475,333,407,598,910
Operating Profit,27,20,29,48,59,40,26,16,20,28,31,60
OPM %,10%,6%,6%,8%,10%,7%,5%,3%,6%,6%,5%,6%
Other Income +,1,1,1,4,16,15,8,13,12,7,11,25
Interest,10,8,9,10,10,7,4,6,11,15,22,34
Depreciation,3,3,3,3,3,3,4,4,9,12,12,16
Profit before tax,15,11,18,38,62,45,26,19,11,8,8,35
Tax %,36%,40%,46%,37%,38%,24%,30%,30%,38%,43%,40%,24%
Net Profit +,10,7,10,24,38,34,18,14,7,5,4,27
EPS in Rs,1.64,1.16,1.64,4.04,6.38,5.75,2.96,2.00,0.99,0.67,0.67,3.98
Dividend Payout %,2%,6%,4%,2%,4%,4%,17%,17%,26%,36%,33%,7%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1,3,3,3,10,10,11,12,13,13,13,13
Reserves,35,40,50,74,103,133,165,193,232,246,249,270
Borrowings +,77,64,77,92,128,112,138,173,176,333,411,481
Other Liabilities +,22,30,56,66,49,25,12,20,23,38,77,76
Total Liabilities,135,137,186,234,291,281,326,398,443,630,750,841
Fixed Assets +,34,35,32,45,44,50,62,69,181,178,179,315
CWIP,0,0,1,0,2,2,32,92,17,87,140,6
Investments,0,1,1,1,1,1,2,1,1,2,2,2
Other Assets +,102,101,153,188,243,227,229,236,244,363,429,518
Total Assets,135,137,186,234,291,281,326,398,443,630,750,841

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-15,23,2,18,26,50,9,1,27,-62,5,-20
Cash from Investing Activity +,-3,-3,-0,-10,-3,-3,-40,-56,-41,-81,-54,2
Cash from Financing Activity +,17,-20,5,2,-13,-30,34,35,21,152,58,37
Net Cash Flow,-2,0,7,9,11,18,2,-20,7,9,8,19
Free Cash Flow,-21,20,-1,2,20,45,-34,-64,-19,-145,-53,-22
CFO/OP,-38%,139%,33%,65%,68%,161%,64%,42%,159%,-222%,23%,-24%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,40,31,31,30,42,23,22,30,27,49,34,39
Inventory Days,82,63,60,62,100,84,107,119,192,221,220,151
Days Payable,15,24,37,34,29,12,4,6,9,9,35,22
Cash Conversion Cycle,107,70,54,59,112,95,125,142,210,261,220,169
Working Capital Days,-3,-5,1,5,17,16,23,12,11,19,-16,-6
ROCE %,27%,17%,24%,32%,35%,21%,11%,7%,5%,5%,5%,10%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,41.64%,41.64%,41.86%,41.86%,41.86%,41.94%,42.22%,42.22%,42.22%,42.23%,42.23%,42.30%
FIIs +,1.93%,1.93%,2.00%,1.87%,1.87%,1.40%,0.94%,0.94%,0.98%,1.01%,1.03%,1.04%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.03%,1.03%
Public +,56.44%,56.41%,56.13%,56.27%,56.26%,56.66%,56.85%,56.85%,56.80%,56.76%,55.73%,55.64%
No. of Shareholders,"14,163","12,021","12,646","12,686","12,933","13,135","13,123","13,939","13,631","14,630","14,314","13,972"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,11%
5 Years:,15%
3 Years:,40%
TTM:,55%

Compounded Profit Growth
10 Years:,15%
5 Years:,8%
3 Years:,59%
TTM:,499%

Stock Price CAGR
10 Years:,%
5 Years:,-2%
3 Years:,7%
1 Year:,32%

Return on Equity
10 Years:,11%
5 Years:,5%
3 Years:,5%
Last Year:,10%

