--- ABOUT ---
"Incorporated in 1991, Mindteck Ltd is in the business of rendering engineering and IT services [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
669,209,308 / 145,19.6

Book Value,Dividend Yield,ROCE,ROE
95.0,0.48,15.1,12.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,89,93,98,96,98,108,108,104,104,101,102,100,104
Expenses +,82,86,90,87,90,99,100,95,95,92,94,90,93
Operating Profit,7,8,9,9,8,9,9,9,9,10,7,10,11
OPM %,8%,8%,9%,9%,8%,8%,8%,9%,8%,10%,7%,10%,10%
Other Income +,1,2,2,2,2,0,2,2,2,3,4,-3,3
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,1,1,1,1,1,1,1,1,1,1,1,1,1
Profit before tax,7,8,9,9,8,8,9,9,9,11,10,6,12
Tax %,18%,21%,18%,18%,18%,19%,16%,15%,25%,19%,23%,16%,18%
Net Profit +,5,6,7,7,6,6,8,8,7,9,8,5,10
EPS in Rs,1.71,1.97,2.34,2.28,2.04,2.01,2.38,2.49,2.13,2.74,2.37,1.58,3.18
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,319,312,342,297,299,276,287,299,337,386,424,407
Expenses +,290,291,331,296,295,272,267,278,310,353,389,369
Operating Profit,29,21,11,1,4,4,20,21,27,32,35,38
OPM %,9%,7%,3%,0%,1%,2%,7%,7%,8%,8%,8%,9%
Other Income +,1,2,3,0,3,-59,5,23,4,6,6,7
Interest,0,0,0,1,1,2,2,1,1,1,1,1
Depreciation,2,2,2,1,2,7,6,5,5,4,5,5
Profit before tax,28,21,11,-0,4,-64,16,38,26,34,35,39
Tax %,31%,-25%,19%,"4,608%",37%,1%,33%,13%,20%,19%,19%,19%
Net Profit +,19,26,9,-6,3,-65,11,33,21,27,29,32
EPS in Rs,6.13,8.23,2.93,-1.77,0.86,-20.25,3.39,10.38,6.57,8.62,8.99,9.86
Dividend Payout %,13%,10%,27%,-45%,92%,-0%,-0%,8%,12%,9%,11%,10%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,25,25,25,25,25,25,25,25,25,25,32,32
Reserves,139,165,172,167,170,104,115,150,166,196,228,272
Borrowings +,-0,-0,1,0,-0,13,26,8,6,2,7,4
Other Liabilities +,56,42,43,44,44,42,41,46,46,52,54,62
Total Liabilities,219,231,240,236,239,184,207,229,243,276,322,370
Fixed Assets +,92,91,90,97,101,51,38,38,36,33,38,33
CWIP,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Investments,-0,-0,-0,8,14,0,-0,-0,-0,-0,-0,56
Other Assets +,127,140,150,130,125,133,169,191,207,243,284,280
Total Assets,219,231,240,236,239,184,207,229,243,276,322,370

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,23,17,-12,4,-13,15,34,22,13,22,24,26
