ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
SCANSTL,838.0,789.0,965.0,281.66,191.64,22.0,22.0,6.0,6.0,49.0,8.0,59.0,59.0,72.0,62.0,251.0,264.0,41.0,20.0,37.0,7.0,7.0,108.0,112.0,48.89,48.76,2.05,2.05,0.0,0.0,225.0,10.2,0.0,2.0,9.0,5.0,0.0,0.0,,,,,STAGNANT,Passed survival checks but failed growth thresholds.
