--- ABOUT ---
"Technocraft Industries was incorporated in 1992. It has presence in five main business industries viz., Drum Closures, Scaffolding systems, Cotton Yarn, Fabric, Garments and Engineering Services. Company has manufacturing facilities in India and China. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,933","2,617","3,392",20.8

Book Value,Dividend Yield,ROCE,ROE
892,0.76,16.1,15.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,480,557,520,513,593,620,629,644,702,633,752,662,712
Expenses +,393,426,418,431,508,504,532,552,592,521,628,570,572
Operating Profit,88,130,102,82,84,116,97,92,110,112,124,93,139
OPM %,18%,23%,20%,16%,14%,19%,15%,14%,16%,18%,16%,14%,20%
Other Income +,6,14,17,25,24,30,35,6,29,39,21,28,14
Interest,7,11,10,9,9,11,14,12,18,14,14,15,15
Depreciation,18,16,17,17,18,24,25,29,30,29,30,32,33
Profit before tax,68,118,92,81,81,111,93,58,92,108,101,74,105
Tax %,26%,23%,24%,24%,29%,24%,23%,28%,27%,23%,22%,27%,26%
Net Profit +,50,91,70,61,57,84,71,41,66,82,79,54,78
EPS in Rs,21.43,37.05,28.73,25.39,23.90,35.04,30.50,17.91,29.10,35.02,33.80,23.46,33.56
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,029",921,936,"1,184","1,313","1,352","1,295","1,911","1,985","2,182","2,596","2,759"
Expenses +,894,770,790,"1,010","1,116","1,148","1,092","1,519","1,581","1,783","2,180","2,291"
Operating Profit,135,151,146,175,198,204,203,392,403,399,416,468
OPM %,13%,16%,16%,15%,15%,15%,16%,21%,20%,18%,16%,17%
Other Income +,15,32,41,47,37,45,68,52,54,80,100,102
Interest,9,10,19,23,32,37,29,21,28,40,55,58
Depreciation,32,26,24,29,38,52,68,63,64,68,108,123
Profit before tax,109,147,144,170,164,159,175,360,366,372,353,388
Tax %,31%,32%,30%,29%,27%,21%,23%,24%,24%,25%,26%,24%
Net Profit +,75,100,101,120,119,126,134,274,278,279,263,293
EPS in Rs,23.85,38.17,39.14,48.84,47.73,50.18,53.19,109.31,116.32,115.06,112.99,125.84
Dividend Payout %,21%,8%,0%,0%,0%,0%,0%,0%,0%,0%,18%,16%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,32,26,26,24,24,24,24,24,23,23,23,23
Reserves,589,555,663,684,803,920,"1,048","1,312","1,393","1,652","1,750","2,000"
Borrowings +,222,334,345,514,642,658,467,506,656,675,846,819
Other Liabilities +,147,91,120,164,157,214,237,268,292,342,378,408
Total Liabilities,991,"1,006","1,154","1,387","1,626","1,816","1,776","2,111","2,364","2,692","2,996","3,249"
Fixed Assets +,158,163,203,245,319,480,424,420,438,738,855,858
CWIP,4,12,17,53,54,20,12,17,40,14,33,14
Investments,196,268,279,237,263,271,334,420,331,410,435,468
Other Assets +,633,563,655,851,989,"1,044","1,005","1,253","1,555","1,531","1,673","1,909"
Total Assets,991,"1,006","1,154","1,387","1,626","1,816","1,776","2,111","2,364","2,692","2,996","3,249"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,64,145,54,-27,26,201,258,108,136,308,276,243
Cash from Investing Activity +,-91,-42,-49,-41,-117,-165,-30,-132,22,-338,-185,-116
Cash from Financing Activity +,39,-67,-7,53,98,-25,-215,20,-61,-21,-45,-131
Net Cash Flow,13,35,-2,-14,8,12,13,-4,97,-52,47,-4
Free Cash Flow,18,100,3,-133,-81,29,245,56,43,6,75,133
CFO/OP,81%,119%,64%,6%,40%,116%,141%,48%,57%,100%,86%,72%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,86,72,74,85,91,92,97,87,77,76,76,88
