--- ABOUT ---
"Incorporated in 1951, Atlas Cycles Ltd are the manufacturers of bicycles [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
65.0,100.0,145,

Book Value,Dividend Yield,ROCE,ROE
581,0.00,-26.6,-28.0

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales +,4.63,0.74,1.56,0.19,0.93,0.90,0.66,0.18,0.00,0.00,1.63,1.30,3.30
Expenses +,14.87,4.87,7.65,5.86,11.76,5.90,8.73,3.24,7.47,0.92,4.33,3.74,46.56
Operating Profit,-10.24,-4.13,-6.09,-5.67,-10.83,-5.00,-8.07,-3.06,-7.47,-0.92,-2.70,-2.44,-43.26
OPM %,-221.17%,-558.11%,-390.38%,"-2,984.21%","-1,164.52%",-555.56%,"-1,222.73%","-1,700.00%",,,-165.64%,-187.69%,"-1,310.91%"
Other Income +,0.01,0.01,0.00,0.13,0.12,0.00,0.03,0.00,0.01,1.09,1.10,0.12,49.96
Interest,0.05,0.03,0.03,0.02,0.04,0.04,0.02,0.00,0.01,0.00,0.00,0.00,0.03
Depreciation,0.60,0.89,0.78,0.85,0.67,0.57,0.58,0.57,0.56,0.56,1.11,0.55,-0.06
Profit before tax,-10.88,-5.04,-6.90,-6.41,-11.42,-5.61,-8.64,-3.63,-8.03,-0.39,-2.71,-2.87,6.73
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.49%
Net Profit +,-10.89,-5.04,-6.90,-6.41,-11.42,-5.61,-8.64,-3.64,-8.03,-0.40,-2.71,-2.87,6.63
EPS in Rs,-16.74,-7.75,-10.61,-9.86,-17.56,-8.63,-13.28,-5.60,-12.35,-0.62,-4.17,-4.41,10.19
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Sales +,678.32,650.12,594.59,570.99,684.28,649.87,538.36,155.90,17.30,3.42,1.73,6.36
Expenses +,654.94,650.46,613.38,564.42,669.78,640.34,577.98,191.53,48.90,29.13,17.26,52.90
Operating Profit,23.38,-0.34,-18.79,6.57,14.50,9.53,-39.62,-35.63,-31.60,-25.71,-15.53,-46.54
OPM %,3.45%,-0.05%,-3.16%,1.15%,2.12%,1.47%,-7.36%,-22.85%,-182.66%,-751.75%,-897.69%,-731.76%
Other Income +,1.83,1.79,8.51,0.79,3.96,2.60,-5.59,42.57,0.06,0.25,-5.43,49.50
Interest,14.60,9.22,11.07,7.85,8.57,9.83,7.03,9.42,0.08,0.10,0.05,0.04
Depreciation,7.07,7.13,6.63,5.47,4.74,4.28,4.21,4.40,3.62,3.19,2.29,2.16
Profit before tax,3.54,-14.90,-27.98,-5.96,5.15,-1.98,-56.45,-6.88,-35.24,-28.75,-23.30,0.76
Tax %,21.75%,-32.42%,-32.24%,-44.97%,38.45%,-18.18%,-18.78%,-145.20%,0.00%,0.00%,0.00%,13.16%
Net Profit +,2.77,-10.08,-18.95,-3.28,3.17,-1.62,-45.84,3.11,-35.24,-28.75,-23.30,0.66
EPS in Rs,4.26,-15.51,-29.15,-5.05,4.88,-2.49,-70.48,4.78,-54.18,-44.20,-35.83,1.01
Dividend Payout %,52.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%

--- BALANCE SHEET ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
Reserves,123.04,112.97,94.02,90.74,95.82,94.20,48.36,51.47,16.23,-12.51,-35.81,374.78
Borrowings +,106.36,109.62,102.98,69.64,91.83,52.75,60.52,9.26,9.00,9.00,9.00,9.00
Other Liabilities +,224.33,204.18,159.03,173.24,168.34,235.26,177.38,125.01,124.46,136.24,138.79,95.22
Total Liabilities,456.98,430.02,359.28,336.87,359.24,385.46,289.51,188.99,152.94,135.98,115.23,482.25
Fixed Assets +,90.94,90.37,92.16,93.32,86.98,88.25,81.33,44.28,38.48,33.20,21.02,427.03
CWIP,4.18,4.40,4.28,0.00,0.45,1.32,1.95,0.00,2.07,0.00,0.00,0.00
Investments,15.05,11.90,12.85,13.02,15.03,11.55,0.22,0.22,0.22,0.22,0.17,0.01
Other Assets +,346.81,323.35,249.99,230.53,256.78,284.34,206.01,144.49,112.17,102.56,94.04,55.21
Total Assets,456.98,430.02,359.28,336.87,359.24,385.46,289.51,188.99,152.94,135.98,115.23,482.25

--- CASH FLOW ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity +,32.32,-2.41,20.99,40.73,-11.66,34.40,-10.44,-11.09,-3.05,-4.15,-5.40,-51.09
Cash from Investing Activity +,-8.38,-3.33,-1.20,-2.29,7.43,-0.11,7.59,72.06,0.15,4.42,4.54,51.03
Cash from Financing Activity +,-19.30,-7.10,-17.52,-41.11,16.02,-44.16,2.27,-60.52,-0.08,-0.10,-0.05,-0.04
Net Cash Flow,4.64,-12.84,2.27,-2.67,11.79,-9.87,-0.58,0.44,-2.98,0.17,-0.91,-0.09
Free Cash Flow,25.68,-9.05,18.92,38.19,-9.59,28.62,-14.44,60.64,-2.95,-0.18,-0.99,-0.27
CFO/OP,138%,356%,-116%,612%,-80%,361%,26%,31%,10%,16%,35%,110%

--- RATIOS ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,73.20,91.17,72.77,67.41,73.89,94.93,66.13,85.85,550.45,"2,256.17","3,943.27",153.23
Inventory Days,83.27,70.10,35.66,34.43,37.47,47.53,36.22,100.28,563.65,"1,326.91","1,038.28",108.62
Days Payable,89.91,95.39,78.97,100.20,96.23,152.60,118.11,346.34,"2,760.86","8,275.46","9,482.68","1,753.25"
Cash Conversion Cycle,66.55,65.87,29.46,1.64,15.13,-10.15,-15.76,-160.21,"-1,646.76","-4,692.38","-4,501.13","-1,491.40"
Working Capital Days,-1.89,3.37,-22.69,-8.23,-7.48,-3.76,-28.95,-83.02,"-1,224.33","-8,110.04","-17,034.74","-3,588.02"
ROCE %,7.39%,-2.86%,-11.45%,1.02%,5.62%,3.61%,-33.10%,-39.28%,-76.03%,-201.63%,,-26.64%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%,41.92%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,58.07%,58.07%,58.07%,58.07%,58.07%,58.07%,58.08%,58.07%,58.07%,58.07%,58.08%,58.07%
No. of Shareholders,"10,747","10,749","10,745","10,744","10,744","10,743","10,624","11,368","11,332","11,017","10,931","10,743"

--- CAGR BOXES ---




