Other Assets +,82.08,84.20,74.81,71.14,71.85,156.27,158.98,160.44,117.39,115.36,116.55,109.25
Total Assets,185.70,186.14,174.60,176.93,174.44,175.75,177.84,179.14,177.85,175.66,177.69,178.29

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-0.33,-1.94,3.30,5.04,2.00,-82.96,-0.33,0.73,45.65,-7.12,-5.92,4.09
Cash from Investing Activity +,1.91,3.09,1.28,-6.25,2.61,82.85,0.41,-0.04,-41.13,3.44,4.22,-1.93
Cash from Financing Activity +,-1.33,-1.26,-1.85,-0.26,-4.78,0.07,-0.26,-0.26,-0.22,-0.08,0.89,-0.24
Net Cash Flow,0.25,-0.11,2.73,-1.47,-0.17,-0.05,-0.17,0.42,4.29,-3.76,-0.81,1.92
Free Cash Flow,-0.37,-1.98,3.14,4.10,4.60,-91.32,-0.33,0.73,46.81,-6.97,-6.80,4.47
CFO/OP,-10%,-128%,268%,107%,"2,500%","2,384%",66%,-19%,"-1,431%",342%,139%,-111%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,316.75,183.47,84.87,87.89,153.18,161.11,227.36,318.70,131.31,758.29,98.28,26.00
Inventory Days,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,13.24,9.98,17.44,62.71,40.34,-0.00
Days Payable,,,,,,,265.98,332.45,109.85,345.70,33.26,
Cash Conversion Cycle,316.75,183.47,84.87,87.89,153.18,161.11,-25.38,-3.77,38.90,475.30,105.37,26.00
Working Capital Days,60.83,47.78,709.74,"1,035.21","2,063.04","5,535.90","2,005.97","1,609.75","2,915.55","12,660.41","2,470.11","4,705.50"
ROCE %,0.86%,0.90%,0.66%,2.66%,-0.14%,-1.54%,0.56%,-2.24%,-1.55%,0.68%,0.42%,0.59%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,19.99%,19.99%,19.12%,19.12%,19.12%,19.12%,19.12%,19.12%,19.12%,19.12%,19.12%,19.17%
FIIs +,0.06%,0.05%,0.05%,0.05%,0.00%,0.04%,0.00%,0.00%,0.07%,1.09%,1.29%,1.37%
Government +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,79.96%,79.96%,80.83%,80.83%,80.88%,80.83%,80.87%,80.87%,80.80%,79.79%,79.58%,79.44%
No. of Shareholders,"97,169","1,08,911","1,28,147","1,75,515","2,77,485","3,42,837","4,07,392","4,20,414","4,14,292","3,92,279","3,82,321","3,70,557"

--- CAGR BOXES ---




