ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
SHREDIGCEM,749.0,725.0,792.0,208.47,183.34,25.0,25.0,9.0,8.0,71.0,10.0,148.0,148.0,514.0,111.0,417.0,163.0,4.0,216.0,-411.0,6.0,9.0,62.0,-30.0,59.2,45.12,0.38,1.04,1.29,4.01,1128.0,45.2,1.97,4.0,18.0,9.0,0.0,0.0,Micro/Small-Cap (₹1128.0Cr) trading at fair/standard multiple (PE: 45.2).,Elite Quality: Earnings are clean and validated by a 1.97% hard-cash dividend.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow",EARLY INFLECTION,"Track A. Fired: Factory Go-Live, Smart Money Creep"
