--- ABOUT ---
"Established in 2014, Wonder Fibromats Ltd, is a fully integrated end-to-end manufacturer and supplier of Ceiling fans, Exhaust fans, Pedestal fans and brushless DC (BLDC) fans. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,265",94.4,202 / 75.0,139

Book Value,Dividend Yield,ROCE,ROE
7.81,0.32,9.39,8.95

Face Value
1.00

--- QUARTERLY RESULTS ---
,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,231.36,129.58,221.53,312.03,154.74,95.23,152.56,252.22
Expenses +,225.18,126.07,209.94,294.54,149.64,90.92,147.53,238.26
Operating Profit,6.18,3.51,11.59,17.49,5.10,4.31,5.03,13.96
OPM %,2.67%,2.71%,5.23%,5.61%,3.30%,4.53%,3.30%,5.53%
Other Income +,0.00,0.01,0.38,0.04,0.01,0.00,0.00,0.04
Interest,1.69,1.32,2.28,1.49,1.91,2.20,2.30,2.23
Depreciation,1.54,1.63,1.76,2.18,1.72,1.96,1.95,2.15
Profit before tax,2.95,0.57,7.93,13.86,1.48,0.15,0.78,9.62
Tax %,39.66%,10.53%,35.69%,16.09%,25.68%,-66.67%,28.21%,25.36%
Net Profit +,1.78,0.51,5.09,11.63,1.11,0.26,0.57,7.18
EPS in Rs,0.13,0.04,0.38,0.87,0.08,0.02,0.04,0.54
Raw PDF,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2025,Mar 2026
Sales +,894,655
Expenses +,856,626
Operating Profit,39,28
OPM %,4%,4%
Other Income +,0,0
Interest,7,9
Depreciation,7,8
Profit before tax,25,12
Tax %,25%,24%
Net Profit +,19,9
EPS in Rs,1.42,0.68
Dividend Payout %,14%,15%

--- BALANCE SHEET ---
,Mar 2025,Mar 2026
Equity Capital,13,13
Reserves,86,91
Borrowings +,124,113
Other Liabilities +,212,197
Total Liabilities,435,415
Fixed Assets +,61,61
CWIP,0,0
Investments,0,0
Other Assets +,374,354
Total Assets,435,415

--- CASH FLOW ---
,Mar 2025,Mar 2026
Cash from Operating Activity +,-22,25
Cash from Investing Activity +,-13,-8
Cash from Financing Activity +,55,-14
Net Cash Flow,21,4
Free Cash Flow,-35,18
CFO/OP,-39%,101%

--- RATIOS ---
,Mar 2025,Mar 2026
Debtor Days,112,139
Inventory Days,28,42
Days Payable,89,115
Cash Conversion Cycle,51,66
Working Capital Days,12,22
ROCE %,,9%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%,71.79%
FIIs +,9.99%,10.88%,11.07%,11.06%,10.91%,9.10%,8.90%,9.01%,8.98%,9.30%,9.52%,9.98%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,0.00%,0.00%,0.00%,0.00%
Public +,18.22%,17.33%,17.14%,17.14%,17.29%,19.11%,19.30%,19.06%,19.23%,18.90%,18.68%,18.24%
No. of Shareholders,"1,588","1,912","1,866","2,440","4,359","6,280","11,523","12,247","11,088","11,310","10,338","9,850"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,-27%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,-52%

Stock Price CAGR
10 Years:,%
5 Years:,77%
3 Years:,61%
1 Year:,-46%

Return on Equity
10 Years:,%
5 Years:,%
3 Years:,%
Last Year:,9%

