ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
JARO,199.0,122.0,85.0,0.0,0.0,38.0,12.0,31.0,20.0,63.0,5.0,15.0,15.0,41.0,54.0,17.0,29.0,0.0,0.0,-17.0,40.0,17.0,21.0,24.0,57.28,57.33,0.78,1.94,4.87,7.49,1158.0,29.2,0.38,1.0,21.0,24.0,0.0,0.0,Micro/Small-Cap (₹1158.0Cr) trading at fair/standard multiple (PE: 29.2).,Elite Quality: Earnings are clean and validated by a 0.38% hard-cash dividend.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow",PROVEN COMPOUNDER,"Track B. Fired: Top-Line Growth, Operating Leverage, Dividend Validation"
