--- ABOUT ---
Ashiana Housing is principal business activity of the company is Real Estate Development.

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,859",384,405 / 251,32.7

Book Value,Dividend Yield,ROCE,ROE
85.5,0.65,14.4,14.5

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,111,121,346,184,290,123,55,133,218,293,166,362,323
Expenses +,103,113,313,152,269,129,66,116,200,281,136,294,303
Operating Profit,9,8,33,33,20,-6,-12,17,18,12,29,68,20
OPM %,8%,7%,10%,18%,7%,-5%,-22%,13%,8%,4%,18%,19%,6%
Other Income +,5,8,5,5,7,5,5,2,12,10,11,11,12
Interest,1,1,1,0,0,2,1,1,-0,0,0,0,1
Depreciation,2,2,2,3,2,3,3,3,3,3,3,3,3
Profit before tax,11,13,35,35,25,-5,-10,15,26,18,36,76,29
Tax %,9%,16%,23%,20%,30%,19%,-28%,27%,23%,30%,24%,25%,27%
Net Profit +,10,11,27,28,17,-5,-8,11,20,13,28,57,21
EPS in Rs,1.01,1.06,2.72,2.77,1.73,-0.54,-0.75,1.08,2.02,1.27,2.74,5.64,2.09
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,143,529,382,321,338,304,242,222,410,944,529,"1,143"
Expenses +,105,389,291,267,303,317,241,231,379,847,511,"1,013"
Operating Profit,37,140,91,54,34,-13,1,-9,30,97,18,130
OPM %,26%,27%,24%,17%,10%,-4%,0%,-4%,7%,10%,3%,11%
Other Income +,22,14,15,14,13,-4,17,8,16,23,24,44
Interest,2,3,7,12,15,14,9,5,3,2,2,2
Depreciation,8,8,8,7,8,9,9,8,8,9,13,13
Profit before tax,49,143,91,49,24,-39,0,-15,34,108,26,159
Tax %,5%,26%,27%,22%,42%,-23%,-473%,-52%,19%,23%,30%,26%
Net Profit +,47,106,67,38,14,-30,2,-7,28,83,18,118
EPS in Rs,4.54,10.34,6.55,3.74,1.35,-2.95,0.17,-0.69,2.72,8.30,1.81,11.73
Dividend Payout %,11%,5%,4%,7%,19%,-10%,238%,-131%,18%,18%,83%,21%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,20,20,20,20,20,20,20,20,20,20,20,20
Reserves,502,630,702,745,761,729,730,716,739,750,744,839
Borrowings +,37,68,89,138,163,124,68,174,184,148,276,323
Other Liabilities +,619,465,409,328,249,299,521,954,"1,256","1,484","2,448","3,101"
Total Liabilities,"1,179","1,183","1,220","1,232","1,194","1,173","1,339","1,864","2,200","2,402","3,488","4,284"
Fixed Assets +,68,63,86,121,121,130,98,93,74,101,128,110
CWIP,4,1,0,0,0,0,0,0,3,0,0,0
Investments,255,178,174,158,128,66,86,138,101,108,206,286
Other Assets +,853,941,960,953,945,976,"1,155","1,633","2,022","2,192","3,153","3,887"
Total Assets,"1,179","1,183","1,220","1,232","1,194","1,173","1,339","1,864","2,200","2,402","3,488","4,284"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-4,-79,-39,-54,-10,28,121,-61,12,212,234,342
Cash from Investing Activity +,-203,121,-24,11,31,64,12,-47,32,-10,-123,-52
Cash from Financing Activity +,213,18,15,32,2,-63,-73,81,-14,-128,52,-58
Net Cash Flow,6,60,-48,-11,22,29,61,-27,29,75,163,232
Free Cash Flow,-30,-83,-43,-71,-19,24,134,-65,-4,182,195,318
CFO/OP,-2%,-36%,-29%,-83%,-12%,-235%,"14,143%",654%,60%,242%,"1,395%",298%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,35,19,23,29,25,38,41,41,29,15,28,14
Inventory Days,,"4,736",,"9,495","3,261","4,701",,,,"2,736",,"1,201"
Days Payable,,158,,263,73,176,,,,95,,36
Cash Conversion Cycle,35,"4,596",23,"9,261","3,213","4,563",41,41,29,"2,656",28,"1,179"
Working Capital Days,432,266,475,585,663,678,715,902,517,190,226,122
ROCE %,10%,23%,12%,7%,4%,-1%,0%,-1%,4%,11%,3%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,61.22%,61.11%,61.11%,61.11%,61.11%,61.11%,61.11%,61.11%,61.11%,61.11%,61.11%,61.11%
FIIs +,7.67%,7.86%,8.24%,8.28%,8.34%,7.46%,7.47%,7.74%,7.88%,7.87%,7.90%,8.29%
DIIs +,7.68%,7.40%,7.33%,7.08%,6.99%,7.85%,7.75%,7.75%,8.06%,8.06%,8.06%,8.07%
Public +,23.42%,23.64%,23.32%,23.54%,23.57%,23.58%,23.67%,23.41%,22.96%,22.95%,22.93%,22.55%
No. of Shareholders,"18,749","20,287","19,556","22,304","23,341","24,018","24,705","25,563","25,086","24,984","24,306","23,194"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,36%
3 Years:,41%
TTM:,116%

Compounded Profit Growth
10 Years:,1%
5 Years:,85%
3 Years:,63%
TTM:,461%

Stock Price CAGR
10 Years:,9%
5 Years:,23%
3 Years:,28%
1 Year:,11%

Return on Equity
10 Years:,4%
5 Years:,6%
3 Years:,9%
Last Year:,15%

