Reserves,"43,742","41,445","19,753","23,716","24,615","23,067","31,586","35,131","44,308","54,379","60,622","69,604"
Borrowings +,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities +,"30,745","34,228","77,131","88,329","96,716","96,637","107,801","115,833","117,546","129,196","133,268","135,252"
Total Liabilities,"74,916","76,103","97,314","112,484","122,209","120,581","140,265","151,841","162,731","184,452","194,768","205,733"
Fixed Assets +,181,214,192,200,225,209,200,200,324,318,327,332
CWIP,0,0,0,0,0,0,0,0,0,0,8,0
Investments,"56,758","55,686","66,481","73,791","82,045","70,918","93,990","104,677","114,738","135,763","143,280","148,373"
Other Assets +,"17,978","20,203","30,641","38,493","39,938","49,455","46,075","46,963","47,669","48,372","51,153","57,028"
Total Assets,"74,916","76,103","97,314","112,484","122,209","120,581","140,265","151,841","162,731","184,452","194,768","205,733"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"2,635","6,013","7,901","8,837","7,604","8,617","13,284","9,051","11,722",-212,"1,976",466
Cash from Investing Activity +,"-2,763","-3,332","-4,414","-5,605","-7,501","-4,016","-10,802","-6,188","-9,076","1,749",-275,"-2,075"
Cash from Financing Activity +,-387,-650,"-1,035","-1,206","-1,428","-1,428",0,0,-395,"-1,263","-1,754","-1,754"
Net Cash Flow,-515,"2,030","2,452","2,026","-1,324","3,174","2,482","2,863","2,251",274,-53,"-3,363"
Free Cash Flow,"2,601","5,970","7,898","8,821","7,564","8,614","13,278","9,036","11,589",-217,"1,952",453
CFO/OP,-145%,-402%,"-1,046%",-543%,240%,-440%,467%,334%,195%,22%,48%,30%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0,0,0,0,0,0,0,0,0,0,0,0
Working Capital Days,-720,-740,-396,-336,-321,-353,-447,-496,-564,-604,-595,-595
ROCE %,3%,3%,7%,7%,13%,-1%,11%,11%,20%,13%,13%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,85.78%,85.78%,85.78%,85.78%,85.78%,82.40%,82.40%,82.40%,82.40%,82.40%,82.40%,82.40%
FIIs +,0.77%,0.86%,0.95%,0.87%,1.05%,1.34%,1.80%,1.93%,2.12%,2.12%,2.12%,2.05%
DIIs +,11.02%,11.02%,11.11%,11.06%,10.91%,13.72%,13.70%,13.68%,13.29%,13.10%,13.32%,13.55%
Public +,2.42%,2.34%,2.15%,2.30%,2.25%,2.56%,2.10%,2.00%,2.19%,2.40%,2.16%,2.00%
No. of Shareholders,"2,35,668","2,26,870","2,22,606","2,42,314","2,43,127","2,52,302","2,32,057","2,26,162","2,26,765","2,30,683","2,24,559","2,17,494"

--- CAGR BOXES ---




