--- ABOUT ---
"Incorporated in 1992, Jayant Agro-Organics  manufactures and trades castor oil and its derivatives such as oleo chemicals [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
659,220,290,13.1

Book Value,Dividend Yield,ROCE,ROE
203,1.14,11.6,8.49

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,607,555,540,429,626,716,598,580,634,672,500,587,647
Expenses +,582,534,513,411,595,685,570,553,611,642,477,570,613
Operating Profit,24,21,27,18,31,31,28,27,23,30,23,18,33
OPM %,4%,4%,5%,4%,5%,4%,5%,5%,4%,5%,5%,3%,5%
Other Income +,1,0,-0,0,1,0,0,1,0,2,0,1,1
Interest,2,2,2,2,3,5,6,4,4,5,5,4,2
Depreciation,4,4,4,4,5,5,5,5,5,5,5,5,6
Profit before tax,20,16,21,12,23,21,18,19,14,22,13,9,27
Tax %,27%,27%,24%,25%,30%,26%,28%,26%,24%,26%,28%,33%,26%
Net Profit +,14,12,16,10,17,16,13,14,11,16,9,6,18
EPS in Rs,4.59,3.56,5.25,3.16,5.16,5.18,4.57,4.72,3.83,5.38,3.22,2.31,5.89
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,581","1,375","1,662","2,549","2,438","2,508","1,639","2,589","2,778","2,150","2,528","2,406"
Expenses +,"1,523","1,302","1,537","2,405","2,299","2,520","1,542","2,437","2,680","2,053","2,419","2,302"
Operating Profit,58,73,124,145,139,-12,97,152,97,97,109,104
OPM %,4%,5%,7%,6%,6%,-0%,6%,6%,4%,5%,4%,4%
Other Income +,7,4,4,6,8,5,2,2,2,2,2,4
Interest,42,28,32,54,45,40,14,16,13,9,19,15
Depreciation,12,12,11,11,11,14,13,14,15,16,19,22
Profit before tax,11,38,86,86,91,-61,71,124,71,74,73,71
Tax %,2%,34%,33%,34%,36%,-43%,26%,26%,27%,26%,26%,27%
Net Profit +,11,25,58,57,58,-34,53,92,52,54,54,50
EPS in Rs,3.51,8.09,18.31,17.82,18.60,-10.72,16.00,29.53,16.45,17.11,18.30,16.80
Dividend Payout %,14%,23%,24%,11%,11%,0%,6%,10%,30%,44%,14%,21%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,15,15,15,15,15,15,15,15,15
Reserves,213,238,274,307,362,310,366,451,492,527,562,595
Borrowings +,258,273,414,556,445,182,166,149,94,159,110,131
Other Liabilities +,103,136,115,157,198,113,131,170,167,172,182,241
Total Liabilities,581,654,811,"1,036","1,020",621,678,785,769,873,869,982
Fixed Assets +,231,228,221,219,221,225,217,228,233,291,316,328
CWIP,6,7,3,4,2,18,19,12,36,20,6,10
Investments,0,0,11,11,12,10,11,11,12,12,13,11
Other Assets +,343,419,577,802,784,367,431,534,488,550,535,633
Total Assets,581,654,811,"1,036","1,020",621,678,785,769,873,869,982

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,176,12,-104,-79,170,344,40,65,115,16,118,44
Cash from Investing Activity +,-9,-7,-6,-5,-6,-28,-6,-17,-41,-53,-28,-34
Cash from Financing Activity +,-166,-6,92,85,-163,-313,-36,-35,-81,36,-93,-6
Net Cash Flow,1,-1,-18,1,1,3,-1,12,-7,-2,-3,4
Free Cash Flow,162,3,-110,-89,158,311,34,47,74,-38,90,10
CFO/OP,303%,27%,-70%,-34%,146%,"-2,934%",47%,62%,138%,35%,126%,54%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,24,35,36,35,33,23,35,20,20,34,35,46
Inventory Days,31,56,88,77,84,25,62,56,41,60,41,48
Days Payable,13,19,11,12,20,7,18,16,14,18,17,24
Cash Conversion Cycle,42,72,113,100,97,41,79,60,48,75,60,70
Working Capital Days,2,9,21,21,30,14,38,34,36,46,42,47
ROCE %,10%,13%,19%,17%,16%,-3%,16%,23%,13%,12%,13%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,67.13%,67.13%,67.13%,67.13%,67.13%,67.13%,67.12%,67.12%,67.12%,67.13%,67.13%,67.13%
FIIs +,0.09%,0.05%,0.16%,0.06%,0.07%,0.06%,0.07%,0.05%,0.06%,0.04%,0.04%,0.04%
DIIs +,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,32.76%,32.81%,32.69%,32.80%,32.78%,32.79%,32.77%,32.82%,32.81%,32.84%,32.84%,32.83%
No. of Shareholders,"13,506","13,608","13,939","13,959","14,751","15,280","14,579","14,004","13,799","13,544","13,203","12,863"

--- CAGR BOXES ---




