ROCE %,2%,6%,4%,6%,7%,5%,-2%,-2%,-3%,5%,6%,5%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,26.66%,27.75%,27.75%,26.97%,37.65%,33.94%,33.37%,33.37%,27.35%,27.35%,26.53%,18.67%
FIIs +,0.21%,0.34%,0.42%,0.47%,0.65%,0.76%,0.64%,0.65%,0.68%,0.62%,0.60%,0.96%
DIIs +,39.30%,37.53%,26.58%,25.16%,24.93%,19.00%,19.15%,19.14%,15.75%,14.52%,14.55%,13.91%
Public +,33.82%,34.38%,45.24%,47.41%,36.78%,46.30%,46.84%,46.85%,56.22%,57.51%,58.31%,66.46%
No. of Shareholders,"54,828","82,043","1,28,326","1,62,331","1,74,456","2,68,268","2,80,710","2,87,871","3,02,036","3,07,501","3,12,827","3,17,139"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,13%
3 Years:,41%
TTM:,76%

Compounded Profit Growth
10 Years:,9%
5 Years:,18%
3 Years:,36%
TTM:,57%

Stock Price CAGR
10 Years:,-9%
5 Years:,11%
3 Years:,-4%
1 Year:,-44%

Return on Equity
10 Years:,-4%
5 Years:,-3%
3 Years:,3%
Last Year:,3%

