--- ABOUT ---
"Pokarna established their Granite business in 1991. Their products today are renowned for its quality, uniqueness, design and variation. Their state-of-the-art manufacturing facilities are equipped with specialized Bretonstone® technology, used for producing Quartz surfaces. They have strong presence in 23 countries and a robust distribution network which enables them to maintain uninterrupted and steady supply of products. Their Quartz surfaces are marketed under the brand name Quantra, while their granite products are sold under the Pokarna brand. We also have apparel manufacturing & retailing business under STANZA brand. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,949",951,"1,147",36.6

Book Value,Dividend Yield,ROCE,ROE
276,0.06,11.6,9.86

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,161,162,200,165,162,193,251,224,263,171,118,135,147
Expenses +,130,115,131,111,121,132,165,146,162,113,95,94,102
Operating Profit,32,46,68,53,41,61,86,78,101,58,24,41,45
OPM %,20%,29%,34%,32%,25%,32%,34%,35%,38%,34%,20%,30%,31%
Other Income +,3,2,5,0,2,5,2,11,3,0,7,7,8
Interest,11,10,11,9,9,9,9,9,10,8,9,8,5
Depreciation,10,11,10,11,11,11,11,11,12,12,12,12,12
Profit before tax,13,27,52,34,23,46,69,69,82,38,10,28,35
Tax %,20%,34%,37%,38%,32%,28%,34%,27%,29%,25%,36%,27%,28%
Net Profit +,11,18,33,21,16,33,45,51,59,28,6,20,26
EPS in Rs,3.45,5.78,10.55,6.85,5.00,10.67,14.50,16.32,19.00,9.12,2.04,6.57,8.26
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,324,391,365,335,459,393,295,650,725,687,925,572
Expenses +,239,256,234,240,315,262,212,473,553,477,598,404
Operating Profit,85,134,131,95,144,132,83,176,171,211,327,168
OPM %,26%,34%,36%,28%,31%,33%,28%,27%,24%,31%,35%,29%
Other Income +,15,-12,10,6,9,5,6,7,9,8,21,22
Interest,34,38,33,30,27,23,22,42,49,40,38,30
Depreciation,23,18,17,20,26,23,21,39,40,43,44,49
Profit before tax,43,66,90,51,101,91,45,102,91,136,266,111
Tax %,28%,22%,22%,17%,20%,22%,37%,23%,28%,36%,29%,27%
Net Profit +,31,51,70,42,81,71,28,78,66,87,188,81
EPS in Rs,10.12,16.52,22.66,13.62,26.02,22.81,9.12,25.25,21.23,28.18,60.49,26.00
Dividend Payout %,6%,12%,3%,4%,2%,3%,7%,2%,3%,2%,1%,2%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,47,91,145,185,264,332,359,437,501,586,772,851
Borrowings +,290,272,271,255,238,288,312,515,459,401,370,429
Other Liabilities +,85,99,76,60,89,292,325,214,138,221,256,330
Total Liabilities,428,468,497,506,597,918,"1,003","1,172","1,104","1,215","1,403","1,616"
Fixed Assets +,241,239,260,270,259,269,699,758,733,710,793,787
CWIP,6,20,3,3,55,431,65,1,1,65,41,386
Investments,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets +,182,209,235,234,283,218,239,412,371,440,569,443
Total Assets,428,468,497,506,597,918,"1,003","1,172","1,104","1,215","1,403","1,616"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,61,106,111,77,108,379,98,59,136,188,191,183
Cash from Investing Activity +,-15,-30,-31,-28,-64,-386,-84,-210,-25,-32,-82,-321
Cash from Financing Activity +,-41,-75,-65,-52,-44,-1,-12,161,-114,-108,-101,62
Net Cash Flow,5,-0,16,-3,1,-7,1,10,-3,47,8,-76
Free Cash Flow,45,74,79,47,41,-12,11,-156,103,149,96,-142
CFO/OP,75%,88%,103%,103%,91%,300%,131%,42%,96%,104%,75%,132%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,78,73,67,76,54,31,54,80,55,64,73,92
Inventory Days,311,354,468,466,251,272,463,285,218,242,185,319
Days Payable,126,97,134,137,98,102,192,167,71,110,105,112
Cash Conversion Cycle,264,330,401,405,208,202,325,198,202,195,153,299
Working Capital Days,4,2,20,38,8,-11,-31,30,55,64,52,23
ROCE %,20%,34%,31%,19%,27%,20%,10%,18%,15%,18%,28%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%,56.66%
FIIs +,3.66%,3.95%,4.05%,4.27%,5.32%,5.34%,6.02%,6.60%,6.13%,6.09%,6.82%,6.90%
DIIs +,10.34%,10.38%,10.25%,11.16%,13.14%,14.09%,14.50%,15.23%,14.98%,14.75%,14.14%,15.97%
Public +,29.34%,29.00%,29.03%,27.93%,24.89%,23.90%,22.83%,21.51%,22.23%,22.49%,22.37%,20.47%
No. of Shareholders,"18,714","18,344","19,709","20,682","19,274","19,989","21,186","22,737","23,901","26,069","26,310","24,986"

--- CAGR BOXES ---




