ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
NILASPACES,185.0,136.0,91.0,49.8,52.2,29.0,15.0,31.0,24.0,57.0,25.0,39.0,39.0,79.0,22.0,27.0,26.0,0.0,0.0,-29.0,31.0,24.0,836.0,3.0,61.9,61.9,0.05,0.03,0.0,0.0,512.0,17.9,0.0,13.0,2.0,3.0,0.0,0.0,Micro/Small-Cap (₹512.0Cr) trading at deep value (PE: 17.9). High margin of safety.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow",HYPER-COMPOUNDER,"Both Tracks. Fired: Margin Turnaround, Smart Money Creep, Elite ROCE, Top-Line Growth, Operating Leverage"
