--- ABOUT ---
"RPP Infra Projects Limited, incorporated in 1995, is engaged in construction across multiple infrastructure verticals like roads, buildings, industrial structures, power, irrigation and waste management. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
317,63.9,170 / 54.8,34.1

Book Value,Dividend Yield,ROCE,ROE
108,0.78,4.94,1.74

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,306,243,372,326,412,336,394,355,346,347,317,375,452
Expenses +,294,230,344,315,407,311,370,328,333,328,296,372,480
Operating Profit,11,13,28,11,5,25,24,27,13,19,20,4,-28
OPM %,4%,6%,8%,3%,1%,7%,6%,8%,4%,6%,6%,1%,-6%
Other Income +,15,6,6,15,23,4,8,6,2,2,4,3,15
Interest,2,3,3,3,3,3,3,2,4,5,4,4,5
Depreciation,3,2,2,2,4,2,2,3,2,2,2,2,2
Profit before tax,21,15,29,21,20,24,27,27,8,15,18,2,-20
Tax %,24%,29%,41%,22%,31%,30%,31%,31%,-39%,27%,25%,64%,-33%
Net Profit +,16,10,17,16,14,17,19,19,12,11,14,1,-13
EPS in Rs,4.31,2.81,4.49,4.25,3.59,4.35,3.82,3.81,2.35,2.19,2.79,0.14,-2.65
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,266,314,366,499,581,600,513,802,"1,040","1,353","1,439","1,495"
Expenses +,230,268,318,434,519,544,477,776,996,"1,289","1,340","1,480"
Operating Profit,36,46,48,65,62,56,36,25,44,65,99,15
OPM %,13%,15%,13%,13%,11%,9%,7%,3%,4%,5%,7%,1%
Other Income +,10,5,4,6,9,8,11,14,24,49,13,20
Interest,17,20,17,19,24,23,19,20,17,19,17,16
Depreciation,7,5,5,7,6,7,6,8,9,11,10,8
Profit before tax,21,26,30,45,40,34,22,11,42,84,86,11
Tax %,22%,27%,25%,74%,42%,46%,30%,52%,31%,32%,24%,31%
Net Profit +,17,19,23,12,23,18,16,5,29,57,65,7
EPS in Rs,4.58,5.30,6.30,3.21,6.47,5.02,4.10,1.46,7.80,15.08,13.17,1.50
Dividend Payout %,7%,6%,5%,10%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,23,23,23,23,23,23,24,37,37,38,50,50
Reserves,148,164,186,197,219,239,263,300,328,388,480,485
Borrowings +,110,81,98,145,129,97,113,94,79,41,44,105
Other Liabilities +,137,124,178,162,235,230,235,331,336,366,380,395
Total Liabilities,418,392,484,527,605,589,634,762,780,833,953,"1,035"
Fixed Assets +,39,26,29,31,52,48,47,62,67,65,105,151
CWIP,3,4,4,0,6,4,4,3,2,2,0,12
Investments,0,0,0,0,0,0,0,0,0,0,7,0
Other Assets +,375,362,451,496,546,536,582,697,710,766,841,872
Total Assets,418,392,484,527,605,589,634,762,780,833,953,"1,035"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,19,37,34,70,-29,58,52,33,38,44,8,7
Cash from Investing Activity +,1,5,-7,-3,-31,1,-3,-17,-12,-0,-42,8
Cash from Financing Activity +,-18,-31,-12,-16,16,-55,7,9,-30,-42,17,56
Net Cash Flow,2,11,15,52,-44,3,55,25,-4,2,-17,71
Free Cash Flow,19,41,25,66,-63,57,46,12,20,37,-34,7
CFO/OP,70%,98%,86%,160%,-20%,133%,185%,193%,115%,110%,40%,168%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,259,195,237,88,108,100,111,99,66,43,47,36
Inventory Days,10,15,16,40,55,57,34,36,19,25,42,27
Days Payable,729,392,503,187,354,270,390,234,119,148,199,142
Cash Conversion Cycle,-460,-182,-250,-59,-190,-113,-245,-99,-34,-80,-110,-79
Working Capital Days,143,149,152,77,120,114,123,89,73,69,64,59
ROCE %,12%,16%,16%,19%,18%,15%,11%,8%,13%,23%,20%,5%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.29%,51.29%,50.88%,50.88%,50.88%,50.88%,50.88%,51.01%,39.18%,39.18%,39.18%,39.18%
FIIs +,0.39%,0.79%,0.84%,0.49%,0.49%,0.48%,0.80%,0.52%,0.40%,0.09%,0.00%,0.12%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.02%,0.01%,0.01%
Public +,48.32%,47.93%,48.29%,48.64%,48.62%,48.64%,48.31%,48.45%,60.41%,60.72%,60.80%,60.68%
No. of Shareholders,"23,437","24,045","20,944","20,897","22,812","32,097","37,909","39,475","38,035","38,249","37,583","35,784"

--- CAGR BOXES ---
