--- ABOUT ---
"Incorporated in 1989, Aksharchem (India) Ltd manufactures & exports Dyes Pigments and Precipitated Silica [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
200,248,331 / 141,8.74

Book Value,Dividend Yield,ROCE,ROE
116,0.30,26.9,20.6

Face Value
10.0

--- QUARTERLY RESULTS ---
,Dec 2014,Mar 2015,Jun 2015,Sep 2015,Dec 2015,Mar 2016,Jun 2016
Sales +,45.97,50.26,47.90,41.83,49.63,48.47,59.32
Expenses +,40.90,44.20,40.87,34.36,39.87,40.38,42.82
Operating Profit,5.07,6.06,7.03,7.47,9.76,8.09,16.50
OPM %,11.03%,12.06%,14.68%,17.86%,19.67%,16.69%,27.82%
Other Income +,0.41,0.39,0.04,0.86,0.21,0.07,0.00
Interest,0.77,0.84,0.90,0.77,0.85,0.83,0.94
Depreciation,0.96,1.00,1.06,1.04,1.06,1.08,1.13
Profit before tax,3.75,4.61,5.11,6.52,8.06,6.25,14.43
Tax %,35.20%,44.03%,36.59%,33.90%,37.22%,35.36%,34.58%
Net Profit +,2.43,2.58,3.24,4.30,5.06,4.03,9.45
EPS in Rs,4.91,3.53,4.43,5.88,6.92,5.51,12.92
Raw PDF,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,TTM
Sales +,200,188,199
Expenses +,172,155,157
Operating Profit,27,32,42
OPM %,14%,17%,21%
Other Income +,3,1,1
Interest,3,3,3
Depreciation,4,4,4
Profit before tax,24,26,35
Tax %,32%,36%,
Net Profit +,16,17,23
EPS in Rs,21.88,22.75,31.23
Dividend Payout %,16%,15%,

--- BALANCE SHEET ---
,Mar 2015,Mar 2016
Equity Capital,7,7
Reserves,64,78
Borrowings +,24,31
Other Liabilities +,51,39
Total Liabilities,146,155
Fixed Assets +,55,56
CWIP,2,4
Investments,18,22
Other Assets +,71,72
Total Assets,146,155

--- CASH FLOW ---
,Mar 2015,Mar 2016
Cash from Operating Activity +,28,13
Cash from Investing Activity +,-13,-11
Cash from Financing Activity +,-15,-2
Net Cash Flow,0,-0
Free Cash Flow,23,5
CFO/OP,124%,66%

--- RATIOS ---
,Mar 2015,Mar 2016
Debtor Days,38,44
Inventory Days,53,54
Days Payable,111,96
Cash Conversion Cycle,-19,2
Working Capital Days,8,28
ROCE %,,27%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%,62.70%
FIIs +,0.68%,0.68%,0.68%,0.43%,0.39%,0.07%,0.00%,0.00%,0.03%,0.02%,0.00%,0.00%
DIIs +,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%
Public +,36.56%,36.56%,36.57%,36.82%,36.87%,37.17%,37.24%,37.25%,37.22%,37.22%,37.24%,37.24%
No. of Shareholders,"15,007","15,506","15,267","15,119","14,629","13,740","13,602","13,426","13,475","13,139","12,060","11,843"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,-6%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,15%

Stock Price CAGR
10 Years:,1%
5 Years:,-7%
3 Years:,1%
1 Year:,0%

Return on Equity
10 Years:,%
5 Years:,%
3 Years:,%
Last Year:,21%

