ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
EVERESTIND,1417.0,1723.0,1575.0,327.0,283.0,-102.0,-4.0,-3.0,2.0,-38.0,30.0,16.0,16.0,227.0,265.0,542.0,562.0,12.0,12.0,109.0,-9.0,1.0,97.0,128.0,50.22,50.22,10.29,10.28,0.03,0.07,600.0,0.0,0.66,-2.0,28.0,33.0,0.0,0.0,,,,,REJECTED,Failed Survival Gate: Bankruptcy Risk (Negative Operating Profit with Debt)
