Ticker,Extraction_Date,About_&_Key_Points,Top_Level_Metrics,Pros_and_Cons_Summary,Quarterly_Results,Profit_Loss,Balance_Sheet,Cash_Flow,Detailed_Ratios,Four_CAGR_Boxes,Peers,Shareholding_Pattern
ELGIEQUIP,2026-08-18,"About
Incorporated in 1960, Elgi Equipments Limited along with its subsidiaries, is in the business of manufacturing and supplying
Air Compressors
** &
Automotive Equipments**. It is also providing related after sales services
[1]
Key Points
Market Leadership
[1]
The Company is the 6th largest air compressor manufacturer globally and the 2nd largest in India.
Read More","Market Cap: ₹ 19,781 Cr.
Current Price: ₹ 624
High / Low: ₹ 634 / 408
Stock P/E: 42.6
Book Value: ₹ 70.4
Dividend Yield: 0.43 %
ROCE: 22.1 %
ROE: 19.0 %
Face Value: ₹ 1.00","PROS:
- Company has been maintaining a healthy dividend payout of 20.0%

CONS:
- Stock is trading at 8.86 times its book value
- Company might be capitalizing the interest cost","Unnamed: 0,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales +,724,806,822,866,801,869,848,993,867,968,1003,1113,1062
Expenses +,635,663,692,741,687,727,728,843,746,828,860,940,907
Operating Profit,89,143,129,125,114,142,119,150,121,140,144,173,155
OPM %,12%,18%,16%,14%,14%,16%,14%,15%,14%,14%,14%,16%,15%
Other Income +,20,13,13,15,14,16,15,18,23,55,11,22,15
Interest,5,7,8,10,9,8,6,8,7,7,5,6,6
Depreciation,19,19,19,20,19,19,19,20,19,21,21,25,25
Profit before tax,86,130,114,110,100,131,111,140,118,167,129,164,140
Tax %,29%,30%,27%,31%,27%,28%,27%,27%,27%,27%,26%,22%,26%
Net Profit +,60,91,84,76,73,95,81,102,86,121,95,128,103
EPS in Rs,1.91,2.88,2.65,2.41,2.30,2.99,2.54,3.22,2.70,3.83,3.00,4.04,3.26
Raw PDF,,,,,,,,,,,,,","Unnamed: 0,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM
Sales +,1294,1401,1370,1604,1863,1829,1924,2525,3041,3218,3510,3951,4146
Expenses +,1204,1274,1229,1426,1669,1692,1707,2227,2604,2727,2982,3368,3534
Operating Profit,90,127,141,178,194,138,217,298,437,491,529,583,612
OPM %,7%,9%,10%,11%,10%,8%,11%,12%,14%,15%,15%,15%,15%
Other Income +,32,6,14,10,11,14,25,54,175,60,63,110,103
Interest,17,14,9,7,11,17,15,15,24,34,34,30,24
Depreciation,37,44,45,44,51,65,74,74,78,77,76,86,92
Profit before tax,68,75,100,137,144,70,153,263,510,440,482,577,599
Tax %,30%,32%,26%,30%,28%,39%,33%,32%,27%,29%,27%,25%,
Net Profit +,48,51,74,95,103,43,102,178,371,312,350,430,448
EPS in Rs,1.52,1.61,2.34,3.01,3.25,1.34,3.23,5.63,11.70,9.85,11.05,13.57,14.13
Dividend Payout %,33%,31%,21%,20%,20%,61%,25%,20%,17%,20%,20%,20%,","Unnamed: 0,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,16,16,16,16,16,16,32,32,32,32,32,32
Reserves,478,530,591,673,755,753,838,1001,1339,1580,1834,2200
Borrowings +,367,304,251,266,238,448,465,436,577,638,577,533
Other Liabilities +,296,256,250,298,366,334,430,491,531,558,594,773
Total Liabilities,1156,1106,1108,1253,1375,1551,1765,1959,2479,2807,3037,3538
Fixed Assets +,454,462,441,440,504,600,572,553,587,587,592,699
CWIP,10,2,4,2,6,4,4,7,3,10,53,136
Investments,15,15,15,15,14,12,24,31,37,41,81,165
Other Assets +,677,627,648,795,851,935,1165,1367,1852,2170,2312,2539
Total Assets,1156,1106,1108,1253,1375,1551,1765,1959,2479,2807,3037,3538","Unnamed: 0,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,78,126,126,47,172,35,240,69,166,285,391,454
Cash from Investing Activity +,-17,-16,-39,-53,-107,-152,-110,2,-217,-101,-283,-98
Cash from Financing Activity +,-52,-100,-77,-10,-60,91,-48,-81,60,-79,-217,-312
Net Cash Flow,10,10,9,-17,5,-25,82,-11,8,105,-109,43
Free Cash Flow,55,103,98,7,120,-6,211,44,109,243,298,348
CFO/OP,106%,119%,102%,49%,114%,57%,124%,49%,65%,92%,100%,103%","Unnamed: 0,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,69,66,65,78,72,69,76,68,66,67,63,67
Inventory Days,132,106,109,110,99,128,122,130,143,145,129,134
Days Payable,82,79,83,86,87,78,103,86,75,80,72,87
Cash Conversion Cycle,119,92,91,102,83,119,95,112,135,132,121,114
Working Capital Days,28,34,36,39,38,36,23,36,28,27,30,42
ROCE %,8%,11%,13%,16%,16%,8%,13%,19%,24%,22%,22%,22%","[Compounded Sales Growth]
10 Years:,11%
5 Years:,15%
3 Years:,9%
TTM:,16%

[Compounded Profit Growth]
10 Years:,22%
5 Years:,31%
3 Years:,11%
TTM:,28%

[Stock Price CAGR]
10 Years:,21%
5 Years:,25%
3 Years:,9%
1 Year:,24%

[Return on Equity]
10 Years:,17%
5 Years:,20%
3 Years:,20%
Last Year:,19%",N/A,"Unnamed: 0,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters +,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%,31.19%
FIIs +,28.82%,29.02%,29.54%,29.47%,29.40%,29.40%,29.09%,27.62%,26.12%,23.11%,22.20%,21.90%
DIIs +,4.84%,4.92%,4.97%,5.00%,5.04%,5.07%,4.98%,5.23%,6.24%,8.08%,9.08%,10.12%
Public +,34.96%,34.70%,34.12%,34.11%,34.17%,34.16%,34.36%,35.58%,36.06%,37.26%,37.00%,36.30%
Others +,0.18%,0.16%,0.16%,0.23%,0.17%,0.18%,0.38%,0.38%,0.38%,0.35%,0.53%,0.49%
No. of Shareholders,58126,56754,55150,54988,63568,65977,68533,76951,79971,92465,89695,89318"
