Other Assets +,"16,194","8,920","8,654","7,799","6,930","9,486","6,960","6,647","6,642","6,323","6,409","6,921"
Total Assets,"26,938","18,675","17,709","16,298","14,720","16,706","13,400","12,342","11,672","10,745","10,253","10,076"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"-1,167","1,078","-1,024",155,-733,"-1,206",-225,704,64,130,340,176
Cash from Investing Activity +,-107,-37,-30,-492,-297,-43,-259,204,-174,107,-29,-201
Cash from Financing Activity +,"1,110",-957,984,345,"1,044","1,326",414,-936,177,-319,-215,-19
Net Cash Flow,-164,85,-71,7,14,77,-70,-28,67,-81,96,-43
Free Cash Flow,"-1,295",779,"-1,441",-357,"-1,043","-1,348",-324,691,20,57,304,570
CFO/OP,106%,-78%,113%,-19%,56%,84%,-553%,-248%,-18%,-32%,-51%,-119%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,31,56,60,63,107,141,203,213,229,234,293,126
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,31,56,60,63,107,141,203,213,229,234,293,126
Working Capital Days,-835,-906,-707,-613,"-1,038","-1,930","-1,218","-2,518","-2,681","-1,995","-4,097","-4,325"
ROCE %,-8%,-7%,-12%,-13%,-16%,-18%,-3%,-5%,-7%,-8%,-7%,-2%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,56.82%,56.82%,56.25%,56.25%,56.25%,56.25%,56.25%,56.25%,56.25%,56.25%,56.25%,56.25%
FIIs +,0.39%,0.40%,0.47%,0.55%,0.38%,0.06%,0.09%,0.14%,0.54%,0.04%,0.05%,0.50%
DIIs +,13.89%,13.88%,13.75%,13.63%,13.63%,13.47%,13.49%,13.46%,13.46%,13.46%,13.43%,13.43%
Public +,28.90%,28.90%,29.54%,29.56%,29.73%,30.22%,30.16%,30.15%,29.76%,30.25%,30.27%,29.82%
No. of Shareholders,"1,84,078","1,82,171","1,78,199","1,94,974","1,92,049","4,66,118","4,41,629","4,37,424","4,14,395","4,00,262","3,87,197","3,74,944"

--- CAGR BOXES ---




