ticker,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,market_cap,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,classification,qualification_reason
AMBALALSA,202.0,196.0,173.0,65.49,52.0,18.0,5.0,6.0,5.0,12.0,4.0,77.0,77.0,57.0,51.0,91.0,87.0,2.0,0.0,13.0,12.0,9.0,29.0,-2.0,31.36,31.36,0.0,0.34,0.0,0.0,245.0,13.2,0.0,15.0,86.0,82.0,0.0,0.0,,,,,REJECTED,Failed Survival Gate: No Skin in the Game; Other Income exceeds Core Profit
